"676304, CREEKSIDE VILLAGE HEALTHCARE, 914 N BRAZOSPORT BLVD, CLUTE TX, 77531"
"676363, REMARKABLE HEALTHCARE OF PRESTONWOOD, 4501 PLANO PARKWAY, CARROLLTON TX, 75010"
"676403, VISTA LIVING OF ARCHER, 201 E CHESTNUT ST, ARCHER CITY TX, 76351"
"676383, NEW BOSTON HEALTHCARE CENTER, 210 RICE ST, NEW BOSTON TX, 75570"
"676369, HOLLYMEAD, 4101 LONG PRAIRIE ROAD, FLOWER MOUND TX, 75028"
"676359, CORNERSTONE RETIREMENT COMMUNITY, 4100 MOORES LN, TEXARKANA TX, 75503"
"676405, FORUM PARKWAY HEALTH & REHABILITATION, 2112 FORUM PARKWAY, BEDFORD TX, 76021"
"676362, BRIDGECREST REHABILITATION SUITES, 14100 KARISSA COURT, HOUSTON TX, 77049"
"676372, TWIN PINES NORTH NURSING AND REHABILITATION CENTER, 1301 MALLETTE DRIVE, VICTORIA TX, 77904"
"676415, SHERIDAN MEDICAL LODGE, 1119 S. RED RIVER EXPRESSWAY, BURKBURNETT TX, 76354"
"676356, THE HEIGHTS OF NORTH HOUSTON, 303 HOLLOW TREE LANE, HOUSTON TX, 77090"
"676419, LA HACIENDA DE PAZ REHABILITATION AND CARE CENTER, 3333 BOB ROGERS DR, EAGLE PASS TX, 78852"
"676369, HOLLYMEAD, 4101 LONG PRAIRIE ROAD, FLOWER MOUND TX, 75028"
"676389, MATADOR HEALTH AND REHABILITATION CENTER, 805 HARRISON ST, MATADOR TX, 79244"
"676389, MATADOR HEALTH AND REHABILITATION CENTER, 805 HARRISON ST, MATADOR TX, 79244"
"676380, BIG SPRINGS CENTER FOR SKILLED CARE, 3701 WASSON RD, BIG SPRING TX, 79720"
"676382, FALCON RIDGE REHABILITATION, 149 KLATTENHOFF LANE, HUTTO TX, 78634"
"676359, CORNERSTONE RETIREMENT COMMUNITY, 4100 MOORES LN, TEXARKANA TX, 75503"
"676391, WINDSOR CALALLEN, 4162 WILDCAT DR, CORPUS CHRISTI TX, 78410"
"676391, WINDSOR CALALLEN, 4162 WILDCAT DR, CORPUS CHRISTI TX, 78410"
"676400, MRC THE CROSSINGS, 255 N EGRET BAY BLVD, LEAGUE CITY TX, 77573"
"676405, FORUM PARKWAY HEALTH & REHABILITATION, 2112 FORUM PARKWAY, BEDFORD TX, 76021"
"676389, MATADOR HEALTH AND REHABILITATION CENTER, 805 HARRISON ST, MATADOR TX, 79244"
"676377, RELIANT DALLAS SUB-ACUTE, 7930 NORTHAVEN ROAD, DALLAS TX, 75230"
"676402, WINDEMERE AT WESTOVER HILLS, 11106 CHRISTUS HILLS, SAN ANTONIO TX, 78251"
"676402, WINDEMERE AT WESTOVER HILLS, 11106 CHRISTUS HILLS, SAN ANTONIO TX, 78251"
"676363, REMARKABLE HEALTHCARE OF PRESTONWOOD, 4501 PLANO PARKWAY, CARROLLTON TX, 75010"
"676378, SORRENTO, 2739 BABCOCK, SAN ANTONIO TX, 78229"
"676415, SHERIDAN MEDICAL LODGE, 1119 S. RED RIVER EXPRESSWAY, BURKBURNETT TX, 76354"
"676405, FORUM PARKWAY HEALTH & REHABILITATION, 2112 FORUM PARKWAY, BEDFORD TX, 76021"
"676373, PARK MANOR BEE CAVE, 14058 BEE CAVES PARKWAY, BLDG B, BEE CAVE TX, 78738"
"676410, ONPOINTE TRANSITIONAL CARE AT TEXAS HEALTH PRESBYT, 8200 WALNUT HILL LANE MAIN 5, DALLAS TX, 75231"
"676393, LAS VENTANAS DE SOCORRO, 10064 ALAMEDA AVENUE, SOCORRO TX, 79927"
"676359, CORNERSTONE RETIREMENT COMMUNITY, 4100 MOORES LN, TEXARKANA TX, 75503"
"676391, WINDSOR CALALLEN, 4162 WILDCAT DR, CORPUS CHRISTI TX, 78410"
"676391, WINDSOR CALALLEN, 4162 WILDCAT DR, CORPUS CHRISTI TX, 78410"
"676405, FORUM PARKWAY HEALTH & REHABILITATION, 2112 FORUM PARKWAY, BEDFORD TX, 76021"
"676395, THE HEALTHCARE RESORT OF PLANO, 3325 WEST PLANO PARKWAY, PLANO TX, 75075"
"676381, WEST HOUSTON REHABILITATION AND HEALTHCARE CENTER, 13428 BISSONNET, HOUSTON TX, 77083"
"676400, MRC THE CROSSINGS, 255 N EGRET BAY BLVD, LEAGUE CITY TX, 77573"
"676413, LEGEND OAKS HEALTHCARE AND REHABILITATION GARLAND, 2625 BELT LINE ROAD, GARLAND TX, 75044"
"676373, PARK MANOR BEE CAVE, 14058 BEE CAVES PARKWAY, BLDG B, BEE CAVE TX, 78738"
"676384, THE MEDICAL RESORT AT SUGAR LAND, 1803 WESCOTT AVENUE, SUGAR LAND TX, 77479"
"676359, CORNERSTONE RETIREMENT COMMUNITY, 4100 MOORES LN, TEXARKANA TX, 75503"
"676400, MRC THE CROSSINGS, 255 N EGRET BAY BLVD, LEAGUE CITY TX, 77573"
"676400, MRC THE CROSSINGS, 255 N EGRET BAY BLVD, LEAGUE CITY TX, 77573"
"676408, THE LODGE AT BEAR CREEK, 3729 IRA E WOODS AVENUE, GRAPEVINE TX, 76051"
"676385, CROSSROADS NURSING & REHABILITATION, 611 ROSE MARIE BLVD, HEARNE TX, 77859"
"676368, TREVISO TRANSITIONAL CARE, 1154 EAST HAWKINS PARKWAY, LONGVIEW TX, 75605"
"676391, WINDSOR CALALLEN, 4162 WILDCAT DR, CORPUS CHRISTI TX, 78410"
"676362, BRIDGECREST REHABILITATION SUITES, 14100 KARISSA COURT, HOUSTON TX, 77049"
"676380, BIG SPRINGS CENTER FOR SKILLED CARE, 3701 WASSON RD, BIG SPRING TX, 79720"
"676359, CORNERSTONE RETIREMENT COMMUNITY, 4100 MOORES LN, TEXARKANA TX, 75503"
"676385, CROSSROADS NURSING & REHABILITATION, 611 ROSE MARIE BLVD, HEARNE TX, 77859"
"676367, BELTERRA HEALTH & REHAB, 2170 NORTH LAKE FOREST DRIVE, MCKINNEY TX, 75071"
"676401, THE HEALTHCARE RESORT OF WACO, 5801 CROSSLAKE PARKWAY, WOODWAY TX, 76712"
"676359, CORNERSTONE RETIREMENT COMMUNITY, 4100 MOORES LN, TEXARKANA TX, 75503"
"676356, THE HEIGHTS OF NORTH HOUSTON, 303 HOLLOW TREE LANE, HOUSTON TX, 77090"
"676367, BELTERRA HEALTH & REHAB, 2170 NORTH LAKE FOREST DRIVE, MCKINNEY TX, 75071"
"676395, THE HEALTHCARE RESORT OF PLANO, 3325 WEST PLANO PARKWAY, PLANO TX, 75075"
"676364, TEMPLE MERIDIAN, 4312 S 31ST ST, TEMPLE TX, 76502"
"676386, WEST REST HAVEN INC, 503 MEADOW DRIVE, WEST TX, 76691"
"676372, TWIN PINES NORTH NURSING AND REHABILITATION CENTER, 1301 MALLETTE DRIVE, VICTORIA TX, 77904"
"676358, THE VILLAGES ON MACARTHUR, 3443 N MACARTHUR BLVD, IRVING TX, 75062"
"676361, EAGLE LAKE NURSING AND REHABILITATION, LP, 535 S AUSTIN ROAD, EAGLE LAKE TX, 77434"
"676407, ONPOINTE TRANSITIONAL CARE AT TEXAS HEALTH ARLINGT, 800 W. RANDOL MILL ROAD, 6TH FLOOR, ARLINGTON TX, 76012"
"676352, STONEMERE REHABILITATION CENTER, 11855 LEBANON ROAD, FRISCO TX, 75035"
"676378, SORRENTO, 2739 BABCOCK, SAN ANTONIO TX, 78229"
"676386, WEST REST HAVEN INC, 503 MEADOW DRIVE, WEST TX, 76691"
"676399, SHADY SHORES OF SAN SABA, 2400 WEST BROWN STREET, SAN SABA TX, 76877"
"676405, FORUM PARKWAY HEALTH & REHABILITATION, 2112 FORUM PARKWAY, BEDFORD TX, 76021"
"676359, CORNERSTONE RETIREMENT COMMUNITY, 4100 MOORES LN, TEXARKANA TX, 75503"
"676377, RELIANT DALLAS SUB-ACUTE, 7930 NORTHAVEN ROAD, DALLAS TX, 75230"
"676359, CORNERSTONE RETIREMENT COMMUNITY, 4100 MOORES LN, TEXARKANA TX, 75503"
"676415, SHERIDAN MEDICAL LODGE, 1119 S. RED RIVER EXPRESSWAY, BURKBURNETT TX, 76354"
"676373, PARK MANOR BEE CAVE, 14058 BEE CAVES PARKWAY, BLDG B, BEE CAVE TX, 78738"
"676367, BELTERRA HEALTH & REHAB, 2170 NORTH LAKE FOREST DRIVE, MCKINNEY TX, 75071"
"676384, THE MEDICAL RESORT AT SUGAR LAND, 1803 WESCOTT AVENUE, SUGAR LAND TX, 77479"
"676376, SILVER SPRING, 1690 N. TREADWAY BLVD., ABILENE TX, 79601"
"676385, CROSSROADS NURSING & REHABILITATION, 611 ROSE MARIE BLVD, HEARNE TX, 77859"
"676413, LEGEND OAKS HEALTHCARE AND REHABILITATION GARLAND, 2625 BELT LINE ROAD, GARLAND TX, 75044"
"676352, STONEMERE REHABILITATION CENTER, 11855 LEBANON ROAD, FRISCO TX, 75035"
"676378, SORRENTO, 2739 BABCOCK, SAN ANTONIO TX, 78229"
"676357, THE BROADMOOR AT CREEKSIDE PARK, 5665 CREEKSIDE FOREST DRIVE, THE WOODLANDS TX, 77389"
"676382, FALCON RIDGE REHABILITATION, 149 KLATTENHOFF LANE, HUTTO TX, 78634"
"676369, HOLLYMEAD, 4101 LONG PRAIRIE ROAD, FLOWER MOUND TX, 75028"
"676353, CORONADO AT STONE OAK, 19638 STONE OAK PARKWAY, SAN ANTONIO TX, 78258"
"676408, THE LODGE AT BEAR CREEK, 3729 IRA E WOODS AVENUE, GRAPEVINE TX, 76051"
"676352, STONEMERE REHABILITATION CENTER, 11855 LEBANON ROAD, FRISCO TX, 75035"
"676381, WEST HOUSTON REHABILITATION AND HEALTHCARE CENTER, 13428 BISSONNET, HOUSTON TX, 77083"
"676376, SILVER SPRING, 1690 N. TREADWAY BLVD., ABILENE TX, 79601"
"676413, LEGEND OAKS HEALTHCARE AND REHABILITATION GARLAND, 2625 BELT LINE ROAD, GARLAND TX, 75044"
"676363, REMARKABLE HEALTHCARE OF PRESTONWOOD, 4501 PLANO PARKWAY, CARROLLTON TX, 75010"
"676359, CORNERSTONE RETIREMENT COMMUNITY, 4100 MOORES LN, TEXARKANA TX, 75503"
"676419, LA HACIENDA DE PAZ REHABILITATION AND CARE CENTER, 3333 BOB ROGERS DR, EAGLE PASS TX, 78852"
"676413, LEGEND OAKS HEALTHCARE AND REHABILITATION GARLAND, 2625 BELT LINE ROAD, GARLAND TX, 75044"
"676405, FORUM PARKWAY HEALTH & REHABILITATION, 2112 FORUM PARKWAY, BEDFORD TX, 76021"
"676352, STONEMERE REHABILITATION CENTER, 11855 LEBANON ROAD, FRISCO TX, 75035"
"676400, MRC THE CROSSINGS, 255 N EGRET BAY BLVD, LEAGUE CITY TX, 77573"
"676371, WINDSOR QUAIL VALLEY POST-ACUTE HEALTHCARE, 3640 HAMPTON DR, MISSOURI CITY TX, 77459"
"676389, MATADOR HEALTH AND REHABILITATION CENTER, 805 HARRISON ST, MATADOR TX, 79244"
"676412, FALL CREEK REHABILITATION AND HEALTHCARE CENTER, 14949 MESA DR, HUMBLE TX, 77396"
"676395, THE HEALTHCARE RESORT OF PLANO, 3325 WEST PLANO PARKWAY, PLANO TX, 75075"
"676397, PINE SHADOW RETREAT, 23450 PINE SHADOW LN, PORTER TX, 77365"
"676389, MATADOR HEALTH AND REHABILITATION CENTER, 805 HARRISON ST, MATADOR TX, 79244"
"676412, FALL CREEK REHABILITATION AND HEALTHCARE CENTER, 14949 MESA DR, HUMBLE TX, 77396"
"676400, MRC THE CROSSINGS, 255 N EGRET BAY BLVD, LEAGUE CITY TX, 77573"
"676403, VISTA LIVING OF ARCHER, 201 E CHESTNUT ST, ARCHER CITY TX, 76351"
"676393, LAS VENTANAS DE SOCORRO, 10064 ALAMEDA AVENUE, SOCORRO TX, 79927"
"676393, LAS VENTANAS DE SOCORRO, 10064 ALAMEDA AVENUE, SOCORRO TX, 79927"
"676389, MATADOR HEALTH AND REHABILITATION CENTER, 805 HARRISON ST, MATADOR TX, 79244"
"676396, S.P.J.S.T. REST HOME 3, 248 WISTERIA LANE, EL CAMPO TX, 77437"
"676358, THE VILLAGES ON MACARTHUR, 3443 N MACARTHUR BLVD, IRVING TX, 75062"
"676390, LEXINGTON MEDICAL LODGE, 2000 WEST AUDIE MURPHY PKWAY, FARMERSVILLE TX, 75442"
"676367, BELTERRA HEALTH & REHAB, 2170 NORTH LAKE FOREST DRIVE, MCKINNEY TX, 75071"
"676380, BIG SPRINGS CENTER FOR SKILLED CARE, 3701 WASSON RD, BIG SPRING TX, 79720"
"676377, RELIANT DALLAS SUB-ACUTE, 7930 NORTHAVEN ROAD, DALLAS TX, 75230"
"676395, THE HEALTHCARE RESORT OF PLANO, 3325 WEST PLANO PARKWAY, PLANO TX, 75075"
"676405, FORUM PARKWAY HEALTH & REHABILITATION, 2112 FORUM PARKWAY, BEDFORD TX, 76021"
"676390, LEXINGTON MEDICAL LODGE, 2000 WEST AUDIE MURPHY PKWAY, FARMERSVILLE TX, 75442"
"676389, MATADOR HEALTH AND REHABILITATION CENTER, 805 HARRISON ST, MATADOR TX, 79244"
"676361, EAGLE LAKE NURSING AND REHABILITATION, LP, 535 S AUSTIN ROAD, EAGLE LAKE TX, 77434"
"676372, TWIN PINES NORTH NURSING AND REHABILITATION CENTER, 1301 MALLETTE DRIVE, VICTORIA TX, 77904"
"676390, LEXINGTON MEDICAL LODGE, 2000 WEST AUDIE MURPHY PKWAY, FARMERSVILLE TX, 75442"
"676359, CORNERSTONE RETIREMENT COMMUNITY, 4100 MOORES LN, TEXARKANA TX, 75503"
"676361, EAGLE LAKE NURSING AND REHABILITATION, LP, 535 S AUSTIN ROAD, EAGLE LAKE TX, 77434"
"676381, WEST HOUSTON REHABILITATION AND HEALTHCARE CENTER, 13428 BISSONNET, HOUSTON TX, 77083"
"676408, THE LODGE AT BEAR CREEK, 3729 IRA E WOODS AVENUE, GRAPEVINE TX, 76051"
"676364, TEMPLE MERIDIAN, 4312 S 31ST ST, TEMPLE TX, 76502"
"676357, THE BROADMOOR AT CREEKSIDE PARK, 5665 CREEKSIDE FOREST DRIVE, THE WOODLANDS TX, 77389"
"676371, WINDSOR QUAIL VALLEY POST-ACUTE HEALTHCARE, 3640 HAMPTON DR, MISSOURI CITY TX, 77459"
"676380, BIG SPRINGS CENTER FOR SKILLED CARE, 3701 WASSON RD, BIG SPRING TX, 79720"
"676371, WINDSOR QUAIL VALLEY POST-ACUTE HEALTHCARE, 3640 HAMPTON DR, MISSOURI CITY TX, 77459"
"676386, WEST REST HAVEN INC, 503 MEADOW DRIVE, WEST TX, 76691"
"676405, FORUM PARKWAY HEALTH & REHABILITATION, 2112 FORUM PARKWAY, BEDFORD TX, 76021"
"676372, TWIN PINES NORTH NURSING AND REHABILITATION CENTER, 1301 MALLETTE DRIVE, VICTORIA TX, 77904"
"676413, LEGEND OAKS HEALTHCARE AND REHABILITATION GARLAND, 2625 BELT LINE ROAD, GARLAND TX, 75044"
"676408, THE LODGE AT BEAR CREEK, 3729 IRA E WOODS AVENUE, GRAPEVINE TX, 76051"
"676362, BRIDGECREST REHABILITATION SUITES, 14100 KARISSA COURT, HOUSTON TX, 77049"
"676378, SORRENTO, 2739 BABCOCK, SAN ANTONIO TX, 78229"
"676378, SORRENTO, 2739 BABCOCK, SAN ANTONIO TX, 78229"
"676364, TEMPLE MERIDIAN, 4312 S 31ST ST, TEMPLE TX, 76502"
"676364, TEMPLE MERIDIAN, 4312 S 31ST ST, TEMPLE TX, 76502"
"676390, LEXINGTON MEDICAL LODGE, 2000 WEST AUDIE MURPHY PKWAY, FARMERSVILLE TX, 75442"
"676390, LEXINGTON MEDICAL LODGE, 2000 WEST AUDIE MURPHY PKWAY, FARMERSVILLE TX, 75442"
"676402, WINDEMERE AT WESTOVER HILLS, 11106 CHRISTUS HILLS, SAN ANTONIO TX, 78251"
"676372, TWIN PINES NORTH NURSING AND REHABILITATION CENTER, 1301 MALLETTE DRIVE, VICTORIA TX, 77904"
"676408, THE LODGE AT BEAR CREEK, 3729 IRA E WOODS AVENUE, GRAPEVINE TX, 76051"
"676359, CORNERSTONE RETIREMENT COMMUNITY, 4100 MOORES LN, TEXARKANA TX, 75503"
"676372, TWIN PINES NORTH NURSING AND REHABILITATION CENTER, 1301 MALLETTE DRIVE, VICTORIA TX, 77904"
"676361, EAGLE LAKE NURSING AND REHABILITATION, LP, 535 S AUSTIN ROAD, EAGLE LAKE TX, 77434"
"676361, EAGLE LAKE NURSING AND REHABILITATION, LP, 535 S AUSTIN ROAD, EAGLE LAKE TX, 77434"
"676351, THE LANDING AT WATERMERE, 201 WATERMERE DRIVE, SOUTHLAKE TX, 76092"
"676356, THE HEIGHTS OF NORTH HOUSTON, 303 HOLLOW TREE LANE, HOUSTON TX, 77090"
"676419, LA HACIENDA DE PAZ REHABILITATION AND CARE CENTER, 3333 BOB ROGERS DR, EAGLE PASS TX, 78852"
"676389, MATADOR HEALTH AND REHABILITATION CENTER, 805 HARRISON ST, MATADOR TX, 79244"
"676371, WINDSOR QUAIL VALLEY POST-ACUTE HEALTHCARE, 3640 HAMPTON DR, MISSOURI CITY TX, 77459"
"676410, ONPOINTE TRANSITIONAL CARE AT TEXAS HEALTH PRESBYT, 8200 WALNUT HILL LANE MAIN 5, DALLAS TX, 75231"
"676374, MIDLOTHIAN HEALTHCARE CENTER, 900 GEORGE HOPPER ROAD, MIDLOTHIAN TX, 76065"
"676389, MATADOR HEALTH AND REHABILITATION CENTER, 805 HARRISON ST, MATADOR TX, 79244"
"676389, MATADOR HEALTH AND REHABILITATION CENTER, 805 HARRISON ST, MATADOR TX, 79244"
"676395, THE HEALTHCARE RESORT OF PLANO, 3325 WEST PLANO PARKWAY, PLANO TX, 75075"
"676397, PINE SHADOW RETREAT, 23450 PINE SHADOW LN, PORTER TX, 77365"
"676384, THE MEDICAL RESORT AT SUGAR LAND, 1803 WESCOTT AVENUE, SUGAR LAND TX, 77479"
"676412, FALL CREEK REHABILITATION AND HEALTHCARE CENTER, 14949 MESA DR, HUMBLE TX, 77396"
"676393, LAS VENTANAS DE SOCORRO, 10064 ALAMEDA AVENUE, SOCORRO TX, 79927"
"676353, CORONADO AT STONE OAK, 19638 STONE OAK PARKWAY, SAN ANTONIO TX, 78258"
"676391, WINDSOR CALALLEN, 4162 WILDCAT DR, CORPUS CHRISTI TX, 78410"
"676372, TWIN PINES NORTH NURSING AND REHABILITATION CENTER, 1301 MALLETTE DRIVE, VICTORIA TX, 77904"
"676384, THE MEDICAL RESORT AT SUGAR LAND, 1803 WESCOTT AVENUE, SUGAR LAND TX, 77479"
"676402, WINDEMERE AT WESTOVER HILLS, 11106 CHRISTUS HILLS, SAN ANTONIO TX, 78251"
"676364, TEMPLE MERIDIAN, 4312 S 31ST ST, TEMPLE TX, 76502"
"676412, FALL CREEK REHABILITATION AND HEALTHCARE CENTER, 14949 MESA DR, HUMBLE TX, 77396"
"676390, LEXINGTON MEDICAL LODGE, 2000 WEST AUDIE MURPHY PKWAY, FARMERSVILLE TX, 75442"
"676388, THE PAVILION AT CREEKWOOD, 2100 CANNON DR, MANSFIELD TX, 76063"
"676380, BIG SPRINGS CENTER FOR SKILLED CARE, 3701 WASSON RD, BIG SPRING TX, 79720"
"676381, WEST HOUSTON REHABILITATION AND HEALTHCARE CENTER, 13428 BISSONNET, HOUSTON TX, 77083"
"676353, CORONADO AT STONE OAK, 19638 STONE OAK PARKWAY, SAN ANTONIO TX, 78258"
"676395, THE HEALTHCARE RESORT OF PLANO, 3325 WEST PLANO PARKWAY, PLANO TX, 75075"
"676372, TWIN PINES NORTH NURSING AND REHABILITATION CENTER, 1301 MALLETTE DRIVE, VICTORIA TX, 77904"
"676395, THE HEALTHCARE RESORT OF PLANO, 3325 WEST PLANO PARKWAY, PLANO TX, 75075"
"676352, STONEMERE REHABILITATION CENTER, 11855 LEBANON ROAD, FRISCO TX, 75035"
"676369, HOLLYMEAD, 4101 LONG PRAIRIE ROAD, FLOWER MOUND TX, 75028"
"676368, TREVISO TRANSITIONAL CARE, 1154 EAST HAWKINS PARKWAY, LONGVIEW TX, 75605"
"676373, PARK MANOR BEE CAVE, 14058 BEE CAVES PARKWAY, BLDG B, BEE CAVE TX, 78738"
"676367, BELTERRA HEALTH & REHAB, 2170 NORTH LAKE FOREST DRIVE, MCKINNEY TX, 75071"
"676397, PINE SHADOW RETREAT, 23450 PINE SHADOW LN, PORTER TX, 77365"
"676377, RELIANT DALLAS SUB-ACUTE, 7930 NORTHAVEN ROAD, DALLAS TX, 75230"
"676413, LEGEND OAKS HEALTHCARE AND REHABILITATION GARLAND, 2625 BELT LINE ROAD, GARLAND TX, 75044"
"676359, CORNERSTONE RETIREMENT COMMUNITY, 4100 MOORES LN, TEXARKANA TX, 75503"
"676385, CROSSROADS NURSING & REHABILITATION, 611 ROSE MARIE BLVD, HEARNE TX, 77859"
"676364, TEMPLE MERIDIAN, 4312 S 31ST ST, TEMPLE TX, 76502"
"676385, CROSSROADS NURSING & REHABILITATION, 611 ROSE MARIE BLVD, HEARNE TX, 77859"
"676388, THE PAVILION AT CREEKWOOD, 2100 CANNON DR, MANSFIELD TX, 76063"
"676407, ONPOINTE TRANSITIONAL CARE AT TEXAS HEALTH ARLINGT, 800 W. RANDOL MILL ROAD, 6TH FLOOR, ARLINGTON TX, 76012"
"676412, FALL CREEK REHABILITATION AND HEALTHCARE CENTER, 14949 MESA DR, HUMBLE TX, 77396"
"676359, CORNERSTONE RETIREMENT COMMUNITY, 4100 MOORES LN, TEXARKANA TX, 75503"
"676381, WEST HOUSTON REHABILITATION AND HEALTHCARE CENTER, 13428 BISSONNET, HOUSTON TX, 77083"
"676391, WINDSOR CALALLEN, 4162 WILDCAT DR, CORPUS CHRISTI TX, 78410"
"676413, LEGEND OAKS HEALTHCARE AND REHABILITATION GARLAND, 2625 BELT LINE ROAD, GARLAND TX, 75044"
"676362, BRIDGECREST REHABILITATION SUITES, 14100 KARISSA COURT, HOUSTON TX, 77049"
"676410, ONPOINTE TRANSITIONAL CARE AT TEXAS HEALTH PRESBYT, 8200 WALNUT HILL LANE MAIN 5, DALLAS TX, 75231"
"676359, CORNERSTONE RETIREMENT COMMUNITY, 4100 MOORES LN, TEXARKANA TX, 75503"
"676393, LAS VENTANAS DE SOCORRO, 10064 ALAMEDA AVENUE, SOCORRO TX, 79927"
"676386, WEST REST HAVEN INC, 503 MEADOW DRIVE, WEST TX, 76691"
"676402, WINDEMERE AT WESTOVER HILLS, 11106 CHRISTUS HILLS, SAN ANTONIO TX, 78251"
"676361, EAGLE LAKE NURSING AND REHABILITATION, LP, 535 S AUSTIN ROAD, EAGLE LAKE TX, 77434"
"676377, RELIANT DALLAS SUB-ACUTE, 7930 NORTHAVEN ROAD, DALLAS TX, 75230"
"676377, RELIANT DALLAS SUB-ACUTE, 7930 NORTHAVEN ROAD, DALLAS TX, 75230"
"676410, ONPOINTE TRANSITIONAL CARE AT TEXAS HEALTH PRESBYT, 8200 WALNUT HILL LANE MAIN 5, DALLAS TX, 75231"
"676386, WEST REST HAVEN INC, 503 MEADOW DRIVE, WEST TX, 76691"
"676381, WEST HOUSTON REHABILITATION AND HEALTHCARE CENTER, 13428 BISSONNET, HOUSTON TX, 77083"
"676400, MRC THE CROSSINGS, 255 N EGRET BAY BLVD, LEAGUE CITY TX, 77573"
"676402, WINDEMERE AT WESTOVER HILLS, 11106 CHRISTUS HILLS, SAN ANTONIO TX, 78251"
"676390, LEXINGTON MEDICAL LODGE, 2000 WEST AUDIE MURPHY PKWAY, FARMERSVILLE TX, 75442"
"676415, SHERIDAN MEDICAL LODGE, 1119 S. RED RIVER EXPRESSWAY, BURKBURNETT TX, 76354"
"676357, THE BROADMOOR AT CREEKSIDE PARK, 5665 CREEKSIDE FOREST DRIVE, THE WOODLANDS TX, 77389"
"676407, ONPOINTE TRANSITIONAL CARE AT TEXAS HEALTH ARLINGT, 800 W. RANDOL MILL ROAD, 6TH FLOOR, ARLINGTON TX, 76012"
"676393, LAS VENTANAS DE SOCORRO, 10064 ALAMEDA AVENUE, SOCORRO TX, 79927"
"676390, LEXINGTON MEDICAL LODGE, 2000 WEST AUDIE MURPHY PKWAY, FARMERSVILLE TX, 75442"
"676415, SHERIDAN MEDICAL LODGE, 1119 S. RED RIVER EXPRESSWAY, BURKBURNETT TX, 76354"
"676378, SORRENTO, 2739 BABCOCK, SAN ANTONIO TX, 78229"
"676377, RELIANT DALLAS SUB-ACUTE, 7930 NORTHAVEN ROAD, DALLAS TX, 75230"
"676382, FALCON RIDGE REHABILITATION, 149 KLATTENHOFF LANE, HUTTO TX, 78634"
"676367, BELTERRA HEALTH & REHAB, 2170 NORTH LAKE FOREST DRIVE, MCKINNEY TX, 75071"
"676361, EAGLE LAKE NURSING AND REHABILITATION, LP, 535 S AUSTIN ROAD, EAGLE LAKE TX, 77434"
"676415, SHERIDAN MEDICAL LODGE, 1119 S. RED RIVER EXPRESSWAY, BURKBURNETT TX, 76354"
"676393, LAS VENTANAS DE SOCORRO, 10064 ALAMEDA AVENUE, SOCORRO TX, 79927"
"676405, FORUM PARKWAY HEALTH & REHABILITATION, 2112 FORUM PARKWAY, BEDFORD TX, 76021"
"676396, S.P.J.S.T. REST HOME 3, 248 WISTERIA LANE, EL CAMPO TX, 77437"
"676407, ONPOINTE TRANSITIONAL CARE AT TEXAS HEALTH ARLINGT, 800 W. RANDOL MILL ROAD, 6TH FLOOR, ARLINGTON TX, 76012"
"676367, BELTERRA HEALTH & REHAB, 2170 NORTH LAKE FOREST DRIVE, MCKINNEY TX, 75071"
"676402, WINDEMERE AT WESTOVER HILLS, 11106 CHRISTUS HILLS, SAN ANTONIO TX, 78251"
"676402, WINDEMERE AT WESTOVER HILLS, 11106 CHRISTUS HILLS, SAN ANTONIO TX, 78251"
"676362, BRIDGECREST REHABILITATION SUITES, 14100 KARISSA COURT, HOUSTON TX, 77049"
"676410, ONPOINTE TRANSITIONAL CARE AT TEXAS HEALTH PRESBYT, 8200 WALNUT HILL LANE MAIN 5, DALLAS TX, 75231"
"676402, WINDEMERE AT WESTOVER HILLS, 11106 CHRISTUS HILLS, SAN ANTONIO TX, 78251"
"676397, PINE SHADOW RETREAT, 23450 PINE SHADOW LN, PORTER TX, 77365"
"676359, CORNERSTONE RETIREMENT COMMUNITY, 4100 MOORES LN, TEXARKANA TX, 75503"
"676359, CORNERSTONE RETIREMENT COMMUNITY, 4100 MOORES LN, TEXARKANA TX, 75503"
"676378, SORRENTO, 2739 BABCOCK, SAN ANTONIO TX, 78229"
"676367, BELTERRA HEALTH & REHAB, 2170 NORTH LAKE FOREST DRIVE, MCKINNEY TX, 75071"
"676400, MRC THE CROSSINGS, 255 N EGRET BAY BLVD, LEAGUE CITY TX, 77573"
"676404, VISTA LIVING OF VERNON, 4301 HOSPITAL DR, VERNON TX, 76384"
"676383, NEW BOSTON HEALTHCARE CENTER, 210 RICE ST, NEW BOSTON TX, 75570"
"676384, THE MEDICAL RESORT AT SUGAR LAND, 1803 WESCOTT AVENUE, SUGAR LAND TX, 77479"
"676374, MIDLOTHIAN HEALTHCARE CENTER, 900 GEORGE HOPPER ROAD, MIDLOTHIAN TX, 76065"
"676384, THE MEDICAL RESORT AT SUGAR LAND, 1803 WESCOTT AVENUE, SUGAR LAND TX, 77479"
"676391, WINDSOR CALALLEN, 4162 WILDCAT DR, CORPUS CHRISTI TX, 78410"
"676353, CORONADO AT STONE OAK, 19638 STONE OAK PARKWAY, SAN ANTONIO TX, 78258"
"676395, THE HEALTHCARE RESORT OF PLANO, 3325 WEST PLANO PARKWAY, PLANO TX, 75075"
"676381, WEST HOUSTON REHABILITATION AND HEALTHCARE CENTER, 13428 BISSONNET, HOUSTON TX, 77083"
