455069, SCOTT & WHITE SKILLED NURSING FACILITY, 2401 SOUTH 31ST ST, TEMPLE TX, 76504
455672, GOLDEN PALMS RETIREMENT & HEALTH CENTER, 2101 TREASURE HILLS BLVD, HARLINGEN TX, 78550
455662, RETAMA MANOR NURSING CENTER/MCALLEN, 900 S 12TH ST, MCALLEN TX, 78501
455683, HENDRICK SKILLED NURSING FACILITY, 1900 PINE, ABILENE TX, 79601
455532, PLEASANT SPRINGS HEALTHCARE CENTER, 2003 N EDWARDS ST, MOUNT PLEASANT TX, 75455
455485, THE CLAIRMONT TYLER, 900 S BAXTER AVE, TYLER TX, 75701
455592, WEST SIDE CAMPUS OF CARE, 1950 S LAS VEGAS TRAIL, WHITE SETTLEMENT TX, 76108
455618, EDEN HOME INC, 631 LAKEVIEW BLVD, NEW BRAUNFELS TX, 78130
455477, LAKE JACKSON HEALTHCARE CENTER, 413 GARLAND DR, LAKE JACKSON TX, 77566
455522, SENIOR CARE OF MARLANDWOOD WEST, 1700 MARLANDWOOD RD, TEMPLE TX, 76502
455575, RETAMA MANOR NURSING CENTER, 2322 MORGAN AVE, CORPUS CHRISTI TX, 78405
455690, PARKS HEALTH CENTER, 111 PARKS VILLAGE DR, ODESSA TX, 79765
455714, NORTHWEST HEALTH AND REHABILITATION CENTER, 17600 CALI DR, HOUSTON TX, 77090
455516, LAKEWOOD VILLAGE HEALTH CARE CENTER, 5100 RANDOL MILL RD, FORT WORTH TX, 76112
455703, OAKMONT HEALTHCARE AND REHABILITATION CENTER OF KA, 1525 TULL DR, KATY TX, 77449
455651, DOWNTOWN HEALTH AND REHABILITATION CENTER, 424 S ADAMS ST, FORT WORTH TX, 76104
455513, LAMPASAS NURSING AND REHABILITATION CENTER, 611 N BROAD ST, LAMPASAS TX, 76550
455560, MCALLEN NURSING CENTER, 600 N CYNTHIA ST, MCALLEN TX, 78501
455579, SULPHUR SPRINGS HEALTH AND REHABILITATION, 411 AIRPORT RD, SULPHUR SPRINGS TX, 75482
455550, HOLIDAY NURSING CENTER, 280 MOFFITT DR, CENTER TX, 75935
455672, GOLDEN PALMS RETIREMENT & HEALTH CENTER, 2101 TREASURE HILLS BLVD, HARLINGEN TX, 78550
455724, EDGEWATER CARE CENTER, 1213 WATER ST, KERRVILLE TX, 78028
455513, LAMPASAS NURSING AND REHABILITATION CENTER, 611 N BROAD ST, LAMPASAS TX, 76550
455672, GOLDEN PALMS RETIREMENT & HEALTH CENTER, 2101 TREASURE HILLS BLVD, HARLINGEN TX, 78550
455533, SENIOR CARE OF WINDCREST, 8800 FOURWINDS DR, SAN ANTONIO TX, 78239
455494, MANORCARE HEALTH SERVICES, 7625 GLENVIEW DR, NORTH RICHLAND HILLS TX, 76180
455597, MEMORIAL MEDICAL NURSING CENTER, 307 W CYPRESS ST, SAN ANTONIO TX, 78212
455565, PALESTINE HEALTHCARE CENTER, 1816 TILE FACTORY RD, PALESTINE TX, 75801
455613, COURTYARD CONVALESCENT CENTER, 7499 STANWICK DR, HOUSTON TX, 77087
455697, SENIOR CARE OF CORPUS CHRISTI, 202 FORTUNE DR, CORPUS CHRISTI TX, 78405
455683, HENDRICK SKILLED NURSING FACILITY, 1900 PINE, ABILENE TX, 79601
455761, MISSION NURSING & REHABILITATION CENTER, 1013 S BRYAN RD, MISSION TX, 78572
455586, GRAND TERRACE REHABILITATION AND HEALTHCARE, 812 W HOUSTON AVE, MCALLEN TX, 78501
455572, WEDGEWOOD NURSING HOME, 6621 DAN DANCIGER RD, FORT WORTH TX, 76133
455617, CHRISTIAN CARE CENTER, 1000 WIGGINS PKWY, MESQUITE TX, 75150
455549, RETAMA MANOR NURSING CENTER/JOURDANTON, 1504 OAK ST, JOURDANTON TX, 78026
455684, CLAIRMONT LONGVIEW, 3201 N FOURTH ST, LONGVIEW TX, 75605
455625, ALTA VISTA REHABILITATION AND HEALTHCARE, 510 PAREDES LINE RD, BROWNSVILLE TX, 78521
455799, HEARTLAND HEALTHCARE CENTER, 11406 RUSTIC ROCK DRIVE, AUSTIN TX, 78750
455804, NORTHGATE HEALTH AND REHABILITATION CENTER, 5757 N KNOLL, SAN ANTONIO TX, 78240
455569, HERITAGE AT LONGVIEW HEALTHCARE CENTER, 112 RUTH LYNN DR, LONGVIEW TX, 75605
455618, EDEN HOME INC, 631 LAKEVIEW BLVD, NEW BRAUNFELS TX, 78130
455494, MANORCARE HEALTH SERVICES, 7625 GLENVIEW DR, NORTH RICHLAND HILLS TX, 76180
455713, SUNRISE NURSING AND REHABILITATION CENTER, 50 BRIGGS ST, SAN ANTONIO TX, 78224
455618, EDEN HOME INC, 631 LAKEVIEW BLVD, NEW BRAUNFELS TX, 78130
455455, MERIDIAN CARE OF ALICE, 218 219 N KING ST, ALICE TX, 78332
455532, PLEASANT SPRINGS HEALTHCARE CENTER, 2003 N EDWARDS ST, MOUNT PLEASANT TX, 75455
455536, AMISTAD NURSING AND REHABILITATION CENTER, 200 RIVERSIDE DR, UVALDE TX, 78801
455674, WELLINGTON OAKS NURSING AND REHABILITATION LP, 701 SAINT LOUIS AVE, FORT WORTH TX, 76104
455586, GRAND TERRACE REHABILITATION AND HEALTHCARE, 812 W HOUSTON AVE, MCALLEN TX, 78501
455457, MANORCARE HEALTH SERVICES, 2129 SKYLINE DR, FORT WORTH TX, 76114
455536, AMISTAD NURSING AND REHABILITATION CENTER, 200 RIVERSIDE DR, UVALDE TX, 78801
455724, EDGEWATER CARE CENTER, 1213 WATER ST, KERRVILLE TX, 78028
455574, WEATHERFORD HEALTH CARE CENTER, 521 W 7TH ST, WEATHERFORD TX, 76086
455675, PLUM CREEK HEALTHCARE RESIDENCE, 5601 PLUM CREEK DR, AMARILLO TX, 79124
455579, SULPHUR SPRINGS HEALTH AND REHABILITATION, 411 AIRPORT RD, SULPHUR SPRINGS TX, 75482
455457, MANORCARE HEALTH SERVICES, 2129 SKYLINE DR, FORT WORTH TX, 76114
455724, EDGEWATER CARE CENTER, 1213 WATER ST, KERRVILLE TX, 78028
455599, HERITAGE PARK REHABILITATION AND SKILLED NURSING C, 2806 REAL ST, AUSTIN TX, 78722
455522, SENIOR CARE OF MARLANDWOOD WEST, 1700 MARLANDWOOD RD, TEMPLE TX, 76502
455569, HERITAGE AT LONGVIEW HEALTHCARE CENTER, 112 RUTH LYNN DR, LONGVIEW TX, 75605
455683, HENDRICK SKILLED NURSING FACILITY, 1900 PINE, ABILENE TX, 79601
455457, MANORCARE HEALTH SERVICES, 2129 SKYLINE DR, FORT WORTH TX, 76114
455516, LAKEWOOD VILLAGE HEALTH CARE CENTER, 5100 RANDOL MILL RD, FORT WORTH TX, 76112
455611, GRACE CARE CENTER OF OLNEY, 1402 W ELM, OLNEY TX, 76374
455494, MANORCARE HEALTH SERVICES, 7625 GLENVIEW DR, NORTH RICHLAND HILLS TX, 76180
455824, SENIOR CARE OF WURZBACH, 8300 WURZBACH RD, SAN ANTONIO TX, 78229
455771, HEARTHSTONE SN HEALTH CENTER, 401 OAKWOOD BLVD, ROUND ROCK TX, 78681
455480, HERITAGE CONVALESCENT CENTER, 1009 CLYDE ST, AMARILLO TX, 79106
455575, RETAMA MANOR NURSING CENTER, 2322 MORGAN AVE, CORPUS CHRISTI TX, 78405
455565, PALESTINE HEALTHCARE CENTER, 1816 TILE FACTORY RD, PALESTINE TX, 75801
455574, WEATHERFORD HEALTH CARE CENTER, 521 W 7TH ST, WEATHERFORD TX, 76086
455689, SAN PEDRO MANOR, 515 W ASHBY PL, SAN ANTONIO TX, 78212
455457, MANORCARE HEALTH SERVICES, 2129 SKYLINE DR, FORT WORTH TX, 76114
455561, BEAUMONT HEALTH CARE CENTER, 795 LINDBERGH DR, BEAUMONT TX, 77707
455532, PLEASANT SPRINGS HEALTHCARE CENTER, 2003 N EDWARDS ST, MOUNT PLEASANT TX, 75455
455510, BLANCO VILLA NURSING AND REHABILITATION LP, 8020 BLANCO RD, SAN ANTONIO TX, 78216
455817, RETAMA MANOR NURSING CENTER/SAN ANTONIO NORTH, 501 OGDEN, SAN ANTONIO TX, 78212
455625, ALTA VISTA REHABILITATION AND HEALTHCARE, 510 PAREDES LINE RD, BROWNSVILLE TX, 78521
455718, PEBBLE CREEK NURSING CENTER, 11608 SCOTT SIMPSON DR, EL PASO TX, 79936
455700, WILLOWBROOK NURSING CENTER, 227 RUSSELL BLVD, NACOGDOCHES TX, 75965
455538, MAGNOLIA MANOR, 4400 GULF ST, GROVES TX, 77619
455485, THE CLAIRMONT TYLER, 900 S BAXTER AVE, TYLER TX, 75701
455555, GARDEN TERRACE HEALTHCARE CENTER, 1224 CORVADURA ST, GRAHAM TX, 76450
455494, MANORCARE HEALTH SERVICES, 7625 GLENVIEW DR, NORTH RICHLAND HILLS TX, 76180
455683, HENDRICK SKILLED NURSING FACILITY, 1900 PINE, ABILENE TX, 79601
455582, BAY VILLA HEALTHCARE CENTER, 1800 13TH ST, BAY CITY TX, 77414
455456, BIVINS MEMORIAL NURSING HOME, 1001 WALLACE BLVD, AMARILLO TX, 79106
455678, SUMMER MEADOWS, 301 HOLLYBROOK DR, LONGVIEW TX, 75605
455625, ALTA VISTA REHABILITATION AND HEALTHCARE, 510 PAREDES LINE RD, BROWNSVILLE TX, 78521
455742, SAN ANTONIO RESIDENCE AND REHABILITATION CENTER, 7703 BRIARIDGE, SAN ANTONIO TX, 78230
455676, COMMUNITY CARE CENTER OF HONDO, 2001 AVE E, HONDO TX, 78861
455676, COMMUNITY CARE CENTER OF HONDO, 2001 AVE E, HONDO TX, 78861
455494, MANORCARE HEALTH SERVICES, 7625 GLENVIEW DR, NORTH RICHLAND HILLS TX, 76180
455684, CLAIRMONT LONGVIEW, 3201 N FOURTH ST, LONGVIEW TX, 75605
455597, MEMORIAL MEDICAL NURSING CENTER, 307 W CYPRESS ST, SAN ANTONIO TX, 78212
455628, HILLTOP VILLAGE NURSING AND REHABILITATION CENTER, 1400 HILLTOP RD, KERRVILLE TX, 78028
455683, HENDRICK SKILLED NURSING FACILITY, 1900 PINE, ABILENE TX, 79601
455538, MAGNOLIA MANOR, 4400 GULF ST, GROVES TX, 77619
455617, CHRISTIAN CARE CENTER, 1000 WIGGINS PKWY, MESQUITE TX, 75150
455532, PLEASANT SPRINGS HEALTHCARE CENTER, 2003 N EDWARDS ST, MOUNT PLEASANT TX, 75455
455725, OAKMONT HEALTHCARE AND REHABILITATION CENTER OF HU, 8450 WILL CLAYTON PKWY, HUMBLE TX, 77338
455602, WESTERN HILLS HEALTHCARE RESIDENCE, 400 OLD SIDNEY RD, COMANCHE TX, 76442
455618, EDEN HOME INC, 631 LAKEVIEW BLVD, NEW BRAUNFELS TX, 78130
455486, ENNIS CARE CENTER, 1200 S HALL ST, ENNIS TX, 75119
455682, AFTON OAKS NURSING CENTER, 7514 KINGSLEY ST, HOUSTON TX, 77087
455662, RETAMA MANOR NURSING CENTER/MCALLEN, 900 S 12TH ST, MCALLEN TX, 78501
455673, PARKWOOD PLACE HEALTHCARE CENTER, 300 N BYNUM, LUFKIN TX, 75904
455477, LAKE JACKSON HEALTHCARE CENTER, 413 GARLAND DR, LAKE JACKSON TX, 77566
455642, HERITAGE VILLA NURSING AND REHABILITATION LP, 310 E LAWRENCE ST, DAYTON TX, 77535
455467, ALAMO HEIGHTS HEALTH AND REHABILITATION CENTER, 8223 BROADWAY, SAN ANTONIO TX, 78209
455618, EDEN HOME INC, 631 LAKEVIEW BLVD, NEW BRAUNFELS TX, 78130
455515, COPPERAS COVE LTC PARTNERS INC, 607 W AVE B, COPPERAS COVE TX, 76522
455682, AFTON OAKS NURSING CENTER, 7514 KINGSLEY ST, HOUSTON TX, 77087
455643, MATAGORDA HOUSE HEALTHCARE CENTER, 700 12TH ST, BAY CITY TX, 77414
455638, GREENVIEW MANOR, 401 OWEN LN, WACO TX, 76710
455835, INTERLOCHEN HEALTH AND REHABILITATION CENTER, 2645 W RANDOL MILL RD, ARLINGTON TX, 76012
455484, SAN JUAN NURSING HOME INC, 300 N NEBRASKA, SAN JUAN TX, 78589
455700, WILLOWBROOK NURSING CENTER, 227 RUSSELL BLVD, NACOGDOCHES TX, 75965
455689, SAN PEDRO MANOR, 515 W ASHBY PL, SAN ANTONIO TX, 78212
455727, PARK MANOR HEALTH CARE & REHABILITATION, 207 E PARKERVILLE RD, DE SOTO TX, 75115
455477, LAKE JACKSON HEALTHCARE CENTER, 413 GARLAND DR, LAKE JACKSON TX, 77566
455683, HENDRICK SKILLED NURSING FACILITY, 1900 PINE, ABILENE TX, 79601
455651, DOWNTOWN HEALTH AND REHABILITATION CENTER, 424 S ADAMS ST, FORT WORTH TX, 76104
455822, RETAMA MANOR NURSING CENTER/HARLINGEN, 820 CAMELOT, HARLINGEN TX, 78550
455674, WELLINGTON OAKS NURSING AND REHABILITATION LP, 701 SAINT LOUIS AVE, FORT WORTH TX, 76104
455494, MANORCARE HEALTH SERVICES, 7625 GLENVIEW DR, NORTH RICHLAND HILLS TX, 76180
455557, THE PALMS NURSING AND REHABILITATION LP, 5607 EVERHART RD, CORPUS CHRISTI TX, 78411
455513, LAMPASAS NURSING AND REHABILITATION CENTER, 611 N BROAD ST, LAMPASAS TX, 76550
455494, MANORCARE HEALTH SERVICES, 7625 GLENVIEW DR, NORTH RICHLAND HILLS TX, 76180
455477, LAKE JACKSON HEALTHCARE CENTER, 413 GARLAND DR, LAKE JACKSON TX, 77566
455638, GREENVIEW MANOR, 401 OWEN LN, WACO TX, 76710
455509, NOLAN NURSING AND REHABILITATION LP, 705 NE GEORGIA AVENUE, SWEETWATER TX, 79556
455703, OAKMONT HEALTHCARE AND REHABILITATION CENTER OF KA, 1525 TULL DR, KATY TX, 77449
455561, BEAUMONT HEALTH CARE CENTER, 795 LINDBERGH DR, BEAUMONT TX, 77707
455673, PARKWOOD PLACE HEALTHCARE CENTER, 300 N BYNUM, LUFKIN TX, 75904
455697, SENIOR CARE OF CORPUS CHRISTI, 202 FORTUNE DR, CORPUS CHRISTI TX, 78405
455625, ALTA VISTA REHABILITATION AND HEALTHCARE, 510 PAREDES LINE RD, BROWNSVILLE TX, 78521
455457, MANORCARE HEALTH SERVICES, 2129 SKYLINE DR, FORT WORTH TX, 76114
455627, GOOD SAMARITAN SOCIETY-DENTON VILLAGE, 2500 HINKLE DR, DENTON TX, 76201
455485, THE CLAIRMONT TYLER, 900 S BAXTER AVE, TYLER TX, 75701
455569, HERITAGE AT LONGVIEW HEALTHCARE CENTER, 112 RUTH LYNN DR, LONGVIEW TX, 75605
455597, MEMORIAL MEDICAL NURSING CENTER, 307 W CYPRESS ST, SAN ANTONIO TX, 78212
455555, GARDEN TERRACE HEALTHCARE CENTER, 1224 CORVADURA ST, GRAHAM TX, 76450
455799, HEARTLAND HEALTHCARE CENTER, 11406 RUSTIC ROCK DRIVE, AUSTIN TX, 78750
455533, SENIOR CARE OF WINDCREST, 8800 FOURWINDS DR, SAN ANTONIO TX, 78239
455662, RETAMA MANOR NURSING CENTER/MCALLEN, 900 S 12TH ST, MCALLEN TX, 78501
455703, OAKMONT HEALTHCARE AND REHABILITATION CENTER OF KA, 1525 TULL DR, KATY TX, 77449
455617, CHRISTIAN CARE CENTER, 1000 WIGGINS PKWY, MESQUITE TX, 75150
455480, HERITAGE CONVALESCENT CENTER, 1009 CLYDE ST, AMARILLO TX, 79106
455748, ASHFORD HALL, 2021 SHOAF DR, IRVING TX, 75061
455486, ENNIS CARE CENTER, 1200 S HALL ST, ENNIS TX, 75119
455516, LAKEWOOD VILLAGE HEALTH CARE CENTER, 5100 RANDOL MILL RD, FORT WORTH TX, 76112
455561, BEAUMONT HEALTH CARE CENTER, 795 LINDBERGH DR, BEAUMONT TX, 77707
455618, EDEN HOME INC, 631 LAKEVIEW BLVD, NEW BRAUNFELS TX, 78130
455611, GRACE CARE CENTER OF OLNEY, 1402 W ELM, OLNEY TX, 76374
455601, ALVARADO LTC PARTNERS INC, 101 N PARKWAY, ALVARADO TX, 76009
455569, HERITAGE AT LONGVIEW HEALTHCARE CENTER, 112 RUTH LYNN DR, LONGVIEW TX, 75605
455725, OAKMONT HEALTHCARE AND REHABILITATION CENTER OF HU, 8450 WILL CLAYTON PKWY, HUMBLE TX, 77338
455618, EDEN HOME INC, 631 LAKEVIEW BLVD, NEW BRAUNFELS TX, 78130
455533, SENIOR CARE OF WINDCREST, 8800 FOURWINDS DR, SAN ANTONIO TX, 78239
455736, SAN JACINTO METHODIST HOSPITAL, 4401 GARTH RD, BAYTOWN TX, 77521
455703, OAKMONT HEALTHCARE AND REHABILITATION CENTER OF KA, 1525 TULL DR, KATY TX, 77449
455682, AFTON OAKS NURSING CENTER, 7514 KINGSLEY ST, HOUSTON TX, 77087
455575, RETAMA MANOR NURSING CENTER, 2322 MORGAN AVE, CORPUS CHRISTI TX, 78405
455651, DOWNTOWN HEALTH AND REHABILITATION CENTER, 424 S ADAMS ST, FORT WORTH TX, 76104
455684, CLAIRMONT LONGVIEW, 3201 N FOURTH ST, LONGVIEW TX, 75605
455682, AFTON OAKS NURSING CENTER, 7514 KINGSLEY ST, HOUSTON TX, 77087
455617, CHRISTIAN CARE CENTER, 1000 WIGGINS PKWY, MESQUITE TX, 75150
455565, PALESTINE HEALTHCARE CENTER, 1816 TILE FACTORY RD, PALESTINE TX, 75801
455697, SENIOR CARE OF CORPUS CHRISTI, 202 FORTUNE DR, CORPUS CHRISTI TX, 78405
455536, AMISTAD NURSING AND REHABILITATION CENTER, 200 RIVERSIDE DR, UVALDE TX, 78801
455494, MANORCARE HEALTH SERVICES, 7625 GLENVIEW DR, NORTH RICHLAND HILLS TX, 76180
455700, WILLOWBROOK NURSING CENTER, 227 RUSSELL BLVD, NACOGDOCHES TX, 75965
455725, OAKMONT HEALTHCARE AND REHABILITATION CENTER OF HU, 8450 WILL CLAYTON PKWY, HUMBLE TX, 77338
455597, MEMORIAL MEDICAL NURSING CENTER, 307 W CYPRESS ST, SAN ANTONIO TX, 78212
455796, TOWN AND COUNTRY MANOR, 625 N MAIN ST, BOERNE TX, 78006
455683, HENDRICK SKILLED NURSING FACILITY, 1900 PINE, ABILENE TX, 79601
455589, FORTRESS NURSING AND REHABILITATION LP, 1105 ROCK PRAIRIE RD, COLLEGE STATION TX, 77845
455705, THE MONTEVISTA AT CORONADO, 1575 BELVIDERE, EL PASO TX, 79912
455515, COPPERAS COVE LTC PARTNERS INC, 607 W AVE B, COPPERAS COVE TX, 76522
455651, DOWNTOWN HEALTH AND REHABILITATION CENTER, 424 S ADAMS ST, FORT WORTH TX, 76104
455727, PARK MANOR HEALTH CARE & REHABILITATION, 207 E PARKERVILLE RD, DE SOTO TX, 75115
455538, MAGNOLIA MANOR, 4400 GULF ST, GROVES TX, 77619
455662, RETAMA MANOR NURSING CENTER/MCALLEN, 900 S 12TH ST, MCALLEN TX, 78501
455628, HILLTOP VILLAGE NURSING AND REHABILITATION CENTER, 1400 HILLTOP RD, KERRVILLE TX, 78028
455724, EDGEWATER CARE CENTER, 1213 WATER ST, KERRVILLE TX, 78028
455687, ALAMEDA OAKS NURSING CENTER, 1101 S ALAMEDA, CORPUS CHRISTI TX, 78404
455516, LAKEWOOD VILLAGE HEALTH CARE CENTER, 5100 RANDOL MILL RD, FORT WORTH TX, 76112
455748, ASHFORD HALL, 2021 SHOAF DR, IRVING TX, 75061
455575, RETAMA MANOR NURSING CENTER, 2322 MORGAN AVE, CORPUS CHRISTI TX, 78405
455714, NORTHWEST HEALTH AND REHABILITATION CENTER, 17600 CALI DR, HOUSTON TX, 77090
455516, LAKEWOOD VILLAGE HEALTH CARE CENTER, 5100 RANDOL MILL RD, FORT WORTH TX, 76112
455551, PLAINVIEW HEALTHCARE CENTER, 2510 W 24TH ST, PLAINVIEW TX, 79072
455586, GRAND TERRACE REHABILITATION AND HEALTHCARE, 812 W HOUSTON AVE, MCALLEN TX, 78501
455703, OAKMONT HEALTHCARE AND REHABILITATION CENTER OF KA, 1525 TULL DR, KATY TX, 77449
455618, EDEN HOME INC, 631 LAKEVIEW BLVD, NEW BRAUNFELS TX, 78130
455642, HERITAGE VILLA NURSING AND REHABILITATION LP, 310 E LAWRENCE ST, DAYTON TX, 77535
455528, RETAMA MANOR NURSING CENTER/LAREDO-WEST, 1200 LANE, LAREDO TX, 78043
455684, CLAIRMONT LONGVIEW, 3201 N FOURTH ST, LONGVIEW TX, 75605
455510, BLANCO VILLA NURSING AND REHABILITATION LP, 8020 BLANCO RD, SAN ANTONIO TX, 78216
455651, DOWNTOWN HEALTH AND REHABILITATION CENTER, 424 S ADAMS ST, FORT WORTH TX, 76104
455599, HERITAGE PARK REHABILITATION AND SKILLED NURSING C, 2806 REAL ST, AUSTIN TX, 78722
455709, POTEET MANOR, 329 SCHOOL DR, POTEET TX, 78065
455628, HILLTOP VILLAGE NURSING AND REHABILITATION CENTER, 1400 HILLTOP RD, KERRVILLE TX, 78028
455582, BAY VILLA HEALTHCARE CENTER, 1800 13TH ST, BAY CITY TX, 77414
455565, PALESTINE HEALTHCARE CENTER, 1816 TILE FACTORY RD, PALESTINE TX, 75801
455582, BAY VILLA HEALTHCARE CENTER, 1800 13TH ST, BAY CITY TX, 77414
455703, OAKMONT HEALTHCARE AND REHABILITATION CENTER OF KA, 1525 TULL DR, KATY TX, 77449
455480, HERITAGE CONVALESCENT CENTER, 1009 CLYDE ST, AMARILLO TX, 79106
455576, RICHLAND HILLS REHABILITATION AND HEALTHCARE CENTE, 3109 KINGS CT, FORT WORTH TX, 76118
455683, HENDRICK SKILLED NURSING FACILITY, 1900 PINE, ABILENE TX, 79601
455674, WELLINGTON OAKS NURSING AND REHABILITATION LP, 701 SAINT LOUIS AVE, FORT WORTH TX, 76104
455617, CHRISTIAN CARE CENTER, 1000 WIGGINS PKWY, MESQUITE TX, 75150
455597, MEMORIAL MEDICAL NURSING CENTER, 307 W CYPRESS ST, SAN ANTONIO TX, 78212
455725, OAKMONT HEALTHCARE AND REHABILITATION CENTER OF HU, 8450 WILL CLAYTON PKWY, HUMBLE TX, 77338
455516, LAKEWOOD VILLAGE HEALTH CARE CENTER, 5100 RANDOL MILL RD, FORT WORTH TX, 76112
455631, COLONIAL MANOR NURSING CENTER, 2035 N GRANBURY ST, CLEBURNE TX, 76031
455538, MAGNOLIA MANOR, 4400 GULF ST, GROVES TX, 77619
455700, WILLOWBROOK NURSING CENTER, 227 RUSSELL BLVD, NACOGDOCHES TX, 75965
455570, MINERAL WELLS NURSING & REHABILITATION, 316 SW 25TH AVE, MINERAL WELLS TX, 76067
455485, THE CLAIRMONT TYLER, 900 S BAXTER AVE, TYLER TX, 75701
455687, ALAMEDA OAKS NURSING CENTER, 1101 S ALAMEDA, CORPUS CHRISTI TX, 78404
455455, MERIDIAN CARE OF ALICE, 218 219 N KING ST, ALICE TX, 78332
455736, SAN JACINTO METHODIST HOSPITAL, 4401 GARTH RD, BAYTOWN TX, 77521
455516, LAKEWOOD VILLAGE HEALTH CARE CENTER, 5100 RANDOL MILL RD, FORT WORTH TX, 76112
455507, LAKE WORTH NURSING HOME, 4220 WELLS DR, LAKE WORTH TX, 76135
455597, MEMORIAL MEDICAL NURSING CENTER, 307 W CYPRESS ST, SAN ANTONIO TX, 78212
455480, HERITAGE CONVALESCENT CENTER, 1009 CLYDE ST, AMARILLO TX, 79106
455748, ASHFORD HALL, 2021 SHOAF DR, IRVING TX, 75061
455676, COMMUNITY CARE CENTER OF HONDO, 2001 AVE E, HONDO TX, 78861
455703, OAKMONT HEALTHCARE AND REHABILITATION CENTER OF KA, 1525 TULL DR, KATY TX, 77449
455457, MANORCARE HEALTH SERVICES, 2129 SKYLINE DR, FORT WORTH TX, 76114
455690, PARKS HEALTH CENTER, 111 PARKS VILLAGE DR, ODESSA TX, 79765
455597, MEMORIAL MEDICAL NURSING CENTER, 307 W CYPRESS ST, SAN ANTONIO TX, 78212
455565, PALESTINE HEALTHCARE CENTER, 1816 TILE FACTORY RD, PALESTINE TX, 75801
455570, MINERAL WELLS NURSING & REHABILITATION, 316 SW 25TH AVE, MINERAL WELLS TX, 76067
455550, HOLIDAY NURSING CENTER, 280 MOFFITT DR, CENTER TX, 75935
455673, PARKWOOD PLACE HEALTHCARE CENTER, 300 N BYNUM, LUFKIN TX, 75904
455582, BAY VILLA HEALTHCARE CENTER, 1800 13TH ST, BAY CITY TX, 77414
455509, NOLAN NURSING AND REHABILITATION LP, 705 NE GEORGIA AVENUE, SWEETWATER TX, 79556
455683, HENDRICK SKILLED NURSING FACILITY, 1900 PINE, ABILENE TX, 79601
455536, AMISTAD NURSING AND REHABILITATION CENTER, 200 RIVERSIDE DR, UVALDE TX, 78801
455589, FORTRESS NURSING AND REHABILITATION LP, 1105 ROCK PRAIRIE RD, COLLEGE STATION TX, 77845
455589, FORTRESS NURSING AND REHABILITATION LP, 1105 ROCK PRAIRIE RD, COLLEGE STATION TX, 77845
455763, HUGULEY NURSING & REHAB CENTER, 301 HUGULEY BLVD, BURLESON TX, 76028
455534, HONDO NURSING AND REHABILITATION LP, 3002  AVE  Q, HONDO TX, 78861
455493, VISTA HILLS HEALTH CARE CENTER, 1599 LOMALAND DR, EL PASO TX, 79935
455561, BEAUMONT HEALTH CARE CENTER, 795 LINDBERGH DR, BEAUMONT TX, 77707
455646, MARSHALL MANOR NURSING & REHABILITATION CENTER, 1007 S WASHINGTON AVE, MARSHALL TX, 75670
455642, HERITAGE VILLA NURSING AND REHABILITATION LP, 310 E LAWRENCE ST, DAYTON TX, 77535
455597, MEMORIAL MEDICAL NURSING CENTER, 307 W CYPRESS ST, SAN ANTONIO TX, 78212
455617, CHRISTIAN CARE CENTER, 1000 WIGGINS PKWY, MESQUITE TX, 75150
455683, HENDRICK SKILLED NURSING FACILITY, 1900 PINE, ABILENE TX, 79601
455725, OAKMONT HEALTHCARE AND REHABILITATION CENTER OF HU, 8450 WILL CLAYTON PKWY, HUMBLE TX, 77338
455586, GRAND TERRACE REHABILITATION AND HEALTHCARE, 812 W HOUSTON AVE, MCALLEN TX, 78501
455625, ALTA VISTA REHABILITATION AND HEALTHCARE, 510 PAREDES LINE RD, BROWNSVILLE TX, 78521
455705, THE MONTEVISTA AT CORONADO, 1575 BELVIDERE, EL PASO TX, 79912
455457, MANORCARE HEALTH SERVICES, 2129 SKYLINE DR, FORT WORTH TX, 76114
455683, HENDRICK SKILLED NURSING FACILITY, 1900 PINE, ABILENE TX, 79601
455589, FORTRESS NURSING AND REHABILITATION LP, 1105 ROCK PRAIRIE RD, COLLEGE STATION TX, 77845
455763, HUGULEY NURSING & REHAB CENTER, 301 HUGULEY BLVD, BURLESON TX, 76028
455685, GOOD SAMARITAN SOCIETY -- LAKE FOREST VILLAGE, 3901 MONTECITO DR, DENTON TX, 76210
455684, CLAIRMONT LONGVIEW, 3201 N FOURTH ST, LONGVIEW TX, 75605
455684, CLAIRMONT LONGVIEW, 3201 N FOURTH ST, LONGVIEW TX, 75605
455689, SAN PEDRO MANOR, 515 W ASHBY PL, SAN ANTONIO TX, 78212
455726, RETAMA MANOR NURSING CENTER/VICTORIA SOUTH, 3103 E AIRLINE DR, VICTORIA TX, 77901
455456, BIVINS MEMORIAL NURSING HOME, 1001 WALLACE BLVD, AMARILLO TX, 79106
455815, CYPRESSWOOD HEALTH AND REHABILITATION CENTER, 10851 CRESCENT MOON DR, HOUSTON TX, 77064
455724, EDGEWATER CARE CENTER, 1213 WATER ST, KERRVILLE TX, 78028
455606, PARK VIEW CARE CENTER, 3301 VIEW ST, FORT WORTH TX, 76103
455489, JEFFREY PLACE HEALTHCARE CENTER, 820 JEFFREY DR, WACO TX, 76710
455467, ALAMO HEIGHTS HEALTH AND REHABILITATION CENTER, 8223 BROADWAY, SAN ANTONIO TX, 78209
