"675225, GREEN ACRES OF BAYTOWN, 2000 BEAUMONT ST, BAYTOWN TX, 77520"
"675654, BROOKDALE GUADALUPE RIVER PLAZA, 808 GUADALUPE, KERRVILLE TX, 78028"
"675670, TRISUN CARE CENTER-WESTWOOD, 801 CANTWELL LN, CORPUS CHRISTI TX, 78408"
"675654, BROOKDALE GUADALUPE RIVER PLAZA, 808 GUADALUPE, KERRVILLE TX, 78028"
"675670, TRISUN CARE CENTER-WESTWOOD, 801 CANTWELL LN, CORPUS CHRISTI TX, 78408"
"675654, BROOKDALE GUADALUPE RIVER PLAZA, 808 GUADALUPE, KERRVILLE TX, 78028"
"675655, TARRANT COUNTY HOSPITAL DISTRICT, 1500 S MAIN ST, FORT WORTH TX, 76104"
"675365, PASADENA CARE CENTER, 4006 VISTA RD, PASADENA TX, 77504"
"675387, CARTHAGE LTC PARTNERS INC, 501 COTTAGE RD, CARTHAGE TX, 75633"
"675502, RETAMA MANOR NURSING CENTER/PLEASANTON NORTH, 404 GOODWIN ST, PLEASANTON TX, 78064"
"675365, PASADENA CARE CENTER, 4006 VISTA RD, PASADENA TX, 77504"
"675373, CARRIZO SPRINGS NURSING AND REHABILITATION LP, 506 S 7TH ST, CARRIZO SPRINGS TX, 78834"
"675395, VAL VERDE NURSING AND REHABILITATION CENTER, 100 HERMANN DR, DEL RIO TX, 78840"
"675394, OAKWOOD MANOR NURSING HOME, 225 S MAIN ST, VIDOR TX, 77662"
"675379, HAVENCARE NURSING AND REHABILITATION CENTER LLC, 111 RUTHLYNN DR, LONGVIEW TX, 75601"
"675372, LA BAHIA NURSING AND REHABILITATION LP, 225 E WARD ST, GOLIAD TX, 77963"
"675344, SWEENY HOUSE, 109 N MCKINNEY, SWEENY TX, 77480"
"675369, GRANDVIEW NURSING AND REHABILITATION CENTER, 301 W CRINER ST, GRANDVIEW TX, 76050"
"675366, MAGNIFIED NURSING AND REHABILITATION LP, 1115 ANDERSON, COLLEGE STATION TX, 77840"
"675380, WINDSOR NURSING AND REHABILITATION CENTER OF SEGUI, 1219 EASTWOOD DR, SEGUIN TX, 78155"
"675380, WINDSOR NURSING AND REHABILITATION CENTER OF SEGUI, 1219 EASTWOOD DR, SEGUIN TX, 78155"
"675420, BRAZOSVIEW HEALTHCARE CENTER, 2127 PRESTON ST, RICHMOND TX, 77469"
"675394, OAKWOOD MANOR NURSING HOME, 225 S MAIN ST, VIDOR TX, 77662"
"675424, GREEN OAKS REHAB & NURSING, 500 VALLE VISTA DR, ATHENS TX, 75751"
"675365, PASADENA CARE CENTER, 4006 VISTA RD, PASADENA TX, 77504"
"675487, CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI, 2606 HOSPITAL BVLD, CORPUS CHRISTI TX, 78405"
"675460, PARK HIGHLANDS NURSING & REHABILITATION CENTER, 711 LUCAS ST, ATHENS TX, 75751"
"675386, WHISPERING PINES LODGE, 2131 ALPINE RD, LONGVIEW TX, 75601"
"675317, DEERINGS NURSING AND REHABILITATION LP, 1020 N COUNTY RD WEST, ODESSA TX, 79763"
"675370, THE METHODIST HOSPITAL SNF, 6565 FANNIN, HOUSTON TX, 77030"
"675396, RETAMA MANOR/LAREDO SOUTH, 1100 GALVESTON, LAREDO TX, 78040"
"675323, BAYWIND VILLAGE CONVALESCENT CENTER, 411 ALABAMA AVE, LEAGUE CITY TX, 77573"
"675329, LEVELLAND NURSING & REHABILITATION CENTER, 210 WEST AVE, LEVELLAND TX, 79336"
"675372, LA BAHIA NURSING AND REHABILITATION LP, 225 E WARD ST, GOLIAD TX, 77963"
"675379, HAVENCARE NURSING AND REHABILITATION CENTER LLC, 111 RUTHLYNN DR, LONGVIEW TX, 75601"
"675329, LEVELLAND NURSING & REHABILITATION CENTER, 210 WEST AVE, LEVELLAND TX, 79336"
"675344, SWEENY HOUSE, 109 N MCKINNEY, SWEENY TX, 77480"
"675350, WILLOW SPRINGS HEALTH & REHABILITATION CENTER, 4934 S 7TH ST, ABILENE TX, 79605"
"675344, SWEENY HOUSE, 109 N MCKINNEY, SWEENY TX, 77480"
"675370, THE METHODIST HOSPITAL SNF, 6565 FANNIN, HOUSTON TX, 77030"
"675370, THE METHODIST HOSPITAL SNF, 6565 FANNIN, HOUSTON TX, 77030"
"675395, VAL VERDE NURSING AND REHABILITATION CENTER, 100 HERMANN DR, DEL RIO TX, 78840"
"675344, SWEENY HOUSE, 109 N MCKINNEY, SWEENY TX, 77480"
"675394, OAKWOOD MANOR NURSING HOME, 225 S MAIN ST, VIDOR TX, 77662"
"675399, NAVASOTA NURSING AND REHABILITATION LP, 1405 E WASHINGTON, NAVASOTA TX, 77868"
"675360, WOODLAND SPRINGS NURSING CENTER, 1010 DALLAS ST, WACO TX, 76704"
"675374, IRVING NURSING AND REHABILITATION LP, 619 N BRITAIN RD, IRVING TX, 75061"
"675417, SENIOR CARE HEALTH AND REHABILITATION CENTER - DAL, 2815 MARTIN LUTHER KING JR BLVD, DALLAS TX, 75215"
"675394, OAKWOOD MANOR NURSING HOME, 225 S MAIN ST, VIDOR TX, 77662"
"675394, OAKWOOD MANOR NURSING HOME, 225 S MAIN ST, VIDOR TX, 77662"
"675399, NAVASOTA NURSING AND REHABILITATION LP, 1405 E WASHINGTON, NAVASOTA TX, 77868"
"675392, SAN JACINTO MANOR, 206 W P ST, DEER PARK TX, 77536"
"675394, OAKWOOD MANOR NURSING HOME, 225 S MAIN ST, VIDOR TX, 77662"
"675326, CENTRAL TEXAS NURSING & REHABILITATION, 1800 N BROADWAY ST, BALLINGER TX, 76821"
"675344, SWEENY HOUSE, 109 N MCKINNEY, SWEENY TX, 77480"
"675388, HILLVIEW MANOR, 1110 RICE ST, GOLDTHWAITE TX, 76844"
"675396, RETAMA MANOR/LAREDO SOUTH, 1100 GALVESTON, LAREDO TX, 78040"
"675373, CARRIZO SPRINGS NURSING AND REHABILITATION LP, 506 S 7TH ST, CARRIZO SPRINGS TX, 78834"
"675346, HERITAGE OAKS NURSING AND REHABILITATION CENTER, 5301 UNIVERSITY AVE, LUBBOCK TX, 79413"
"675374, IRVING NURSING AND REHABILITATION LP, 619 N BRITAIN RD, IRVING TX, 75061"
"675329, LEVELLAND NURSING & REHABILITATION CENTER, 210 WEST AVE, LEVELLAND TX, 79336"
"675370, THE METHODIST HOSPITAL SNF, 6565 FANNIN, HOUSTON TX, 77030"
"675361, WHARTON NURSING AND REHABILITATION CENTER, 1220 SUNNY LANE, WHARTON TX, 77488"
"675406, GOLDEN YEARS NURSING AND REHABILITATION CENTER, 318 CHAMBERS ST, MARLIN TX, 76661"
"675326, CENTRAL TEXAS NURSING & REHABILITATION, 1800 N BROADWAY ST, BALLINGER TX, 76821"
"675396, RETAMA MANOR/LAREDO SOUTH, 1100 GALVESTON, LAREDO TX, 78040"
"675398, FOCUSED CARE OF CENTER, 501 TIMPSON, CENTER TX, 75935"
"675421, RETAMA MANOR HEALTH AND REHABILITATION CENTER/RIO, 400 S PETE DIAZ JR AVE, RIO GRANDE CITY TX, 78582"
"675370, THE METHODIST HOSPITAL SNF, 6565 FANNIN, HOUSTON TX, 77030"
"675350, WILLOW SPRINGS HEALTH & REHABILITATION CENTER, 4934 S 7TH ST, ABILENE TX, 79605"
"675321, FAITH MEMORIAL NURSING HOME, 811 GARNER RD, PASADENA TX, 77502"
"675352, BRENTWOOD PLACE THREE, 3505 S BUCKNER BLVD BLDG 4, DALLAS TX, 75227"
"675326, CENTRAL TEXAS NURSING & REHABILITATION, 1800 N BROADWAY ST, BALLINGER TX, 76821"
"675379, HAVENCARE NURSING AND REHABILITATION CENTER LLC, 111 RUTHLYNN DR, LONGVIEW TX, 75601"
"675399, NAVASOTA NURSING AND REHABILITATION LP, 1405 E WASHINGTON, NAVASOTA TX, 77868"
"675319, DELEON NURSING AND REHABILITATION LP, 809 E NAVARRO, DE LEON TX, 76444"
"675370, THE METHODIST HOSPITAL SNF, 6565 FANNIN, HOUSTON TX, 77030"
"675396, RETAMA MANOR/LAREDO SOUTH, 1100 GALVESTON, LAREDO TX, 78040"
"675344, SWEENY HOUSE, 109 N MCKINNEY, SWEENY TX, 77480"
"675370, THE METHODIST HOSPITAL SNF, 6565 FANNIN, HOUSTON TX, 77030"
"675366, MAGNIFIED NURSING AND REHABILITATION LP, 1115 ANDERSON, COLLEGE STATION TX, 77840"
"675369, GRANDVIEW NURSING AND REHABILITATION CENTER, 301 W CRINER ST, GRANDVIEW TX, 76050"
"675370, THE METHODIST HOSPITAL SNF, 6565 FANNIN, HOUSTON TX, 77030"
"675387, CARTHAGE LTC PARTNERS INC, 501 COTTAGE RD, CARTHAGE TX, 75633"
"675370, THE METHODIST HOSPITAL SNF, 6565 FANNIN, HOUSTON TX, 77030"
"675386, WHISPERING PINES LODGE, 2131 ALPINE RD, LONGVIEW TX, 75601"
"675327, PAMPA NURSING CENTER, 1321 W KENTUCKY, PAMPA TX, 79065"
"675366, MAGNIFIED NURSING AND REHABILITATION LP, 1115 ANDERSON, COLLEGE STATION TX, 77840"
"675386, WHISPERING PINES LODGE, 2131 ALPINE RD, LONGVIEW TX, 75601"
"675360, WOODLAND SPRINGS NURSING CENTER, 1010 DALLAS ST, WACO TX, 76704"
"675361, WHARTON NURSING AND REHABILITATION CENTER, 1220 SUNNY LANE, WHARTON TX, 77488"
"675380, WINDSOR NURSING AND REHABILITATION CENTER OF SEGUI, 1219 EASTWOOD DR, SEGUIN TX, 78155"
"675386, WHISPERING PINES LODGE, 2131 ALPINE RD, LONGVIEW TX, 75601"
"675493, HIGHLAND PARK CARE CENTER, 2714 MORRISON, HOUSTON TX, 77009"
"675369, GRANDVIEW NURSING AND REHABILITATION CENTER, 301 W CRINER ST, GRANDVIEW TX, 76050"
"675360, WOODLAND SPRINGS NURSING CENTER, 1010 DALLAS ST, WACO TX, 76704"
"675395, VAL VERDE NURSING AND REHABILITATION CENTER, 100 HERMANN DR, DEL RIO TX, 78840"
"675373, CARRIZO SPRINGS NURSING AND REHABILITATION LP, 506 S 7TH ST, CARRIZO SPRINGS TX, 78834"
"675317, DEERINGS NURSING AND REHABILITATION LP, 1020 N COUNTY RD WEST, ODESSA TX, 79763"
"675388, HILLVIEW MANOR, 1110 RICE ST, GOLDTHWAITE TX, 76844"
"675398, FOCUSED CARE OF CENTER, 501 TIMPSON, CENTER TX, 75935"
"675369, GRANDVIEW NURSING AND REHABILITATION CENTER, 301 W CRINER ST, GRANDVIEW TX, 76050"
"675387, CARTHAGE LTC PARTNERS INC, 501 COTTAGE RD, CARTHAGE TX, 75633"
"675386, WHISPERING PINES LODGE, 2131 ALPINE RD, LONGVIEW TX, 75601"
"675394, OAKWOOD MANOR NURSING HOME, 225 S MAIN ST, VIDOR TX, 77662"
"675371, RIVERVIEW NURSING AND REHABILITATION LP, 1102 RIVER RD, BOERNE TX, 78006"
"675319, DELEON NURSING AND REHABILITATION LP, 809 E NAVARRO, DE LEON TX, 76444"
"675388, HILLVIEW MANOR, 1110 RICE ST, GOLDTHWAITE TX, 76844"
"675370, THE METHODIST HOSPITAL SNF, 6565 FANNIN, HOUSTON TX, 77030"
"675370, THE METHODIST HOSPITAL SNF, 6565 FANNIN, HOUSTON TX, 77030"
"675346, HERITAGE OAKS NURSING AND REHABILITATION CENTER, 5301 UNIVERSITY AVE, LUBBOCK TX, 79413"
"675370, THE METHODIST HOSPITAL SNF, 6565 FANNIN, HOUSTON TX, 77030"
"675373, CARRIZO SPRINGS NURSING AND REHABILITATION LP, 506 S 7TH ST, CARRIZO SPRINGS TX, 78834"
"675360, WOODLAND SPRINGS NURSING CENTER, 1010 DALLAS ST, WACO TX, 76704"
"675379, HAVENCARE NURSING AND REHABILITATION CENTER LLC, 111 RUTHLYNN DR, LONGVIEW TX, 75601"
"675330, THE OAKS AT RADFORD HILLS, 725 MEDICAL DR, ABILENE TX, 79601"
"675495, LAUREL COURT, 3830 MUSTANG ROAD, ALVIN TX, 77511"
"675360, WOODLAND SPRINGS NURSING CENTER, 1010 DALLAS ST, WACO TX, 76704"
"675388, HILLVIEW MANOR, 1110 RICE ST, GOLDTHWAITE TX, 76844"
"675380, WINDSOR NURSING AND REHABILITATION CENTER OF SEGUI, 1219 EASTWOOD DR, SEGUIN TX, 78155"
"675319, DELEON NURSING AND REHABILITATION LP, 809 E NAVARRO, DE LEON TX, 76444"
"675363, RETAMA MANOR NURSING CENTER/WESLACO, 721 AIRPORT DR, WESLACO TX, 78596"
"675446, REGENCY MANOR NURSING AND REHABILITATION LP, 1615 ELEVENTH ST, FLORESVILLE TX, 78114"
"675402, ROCKWALL NURSING CARE CENTER, 206 STORRS, ROCKWALL TX, 75087"
"675321, FAITH MEMORIAL NURSING HOME, 811 GARNER RD, PASADENA TX, 77502"
"675372, LA BAHIA NURSING AND REHABILITATION LP, 225 E WARD ST, GOLIAD TX, 77963"
"675370, THE METHODIST HOSPITAL SNF, 6565 FANNIN, HOUSTON TX, 77030"
"675366, MAGNIFIED NURSING AND REHABILITATION LP, 1115 ANDERSON, COLLEGE STATION TX, 77840"
"675372, LA BAHIA NURSING AND REHABILITATION LP, 225 E WARD ST, GOLIAD TX, 77963"
"675360, WOODLAND SPRINGS NURSING CENTER, 1010 DALLAS ST, WACO TX, 76704"
"675370, THE METHODIST HOSPITAL SNF, 6565 FANNIN, HOUSTON TX, 77030"
"675346, HERITAGE OAKS NURSING AND REHABILITATION CENTER, 5301 UNIVERSITY AVE, LUBBOCK TX, 79413"
"675360, WOODLAND SPRINGS NURSING CENTER, 1010 DALLAS ST, WACO TX, 76704"
"675379, HAVENCARE NURSING AND REHABILITATION CENTER LLC, 111 RUTHLYNN DR, LONGVIEW TX, 75601"
"675395, VAL VERDE NURSING AND REHABILITATION CENTER, 100 HERMANN DR, DEL RIO TX, 78840"
"675371, RIVERVIEW NURSING AND REHABILITATION LP, 1102 RIVER RD, BOERNE TX, 78006"
"675320, ANDERSON NURSING CENTER, 520 BRADBURN RD, GRAND SALINE TX, 75140"
"675346, HERITAGE OAKS NURSING AND REHABILITATION CENTER, 5301 UNIVERSITY AVE, LUBBOCK TX, 79413"
"675394, OAKWOOD MANOR NURSING HOME, 225 S MAIN ST, VIDOR TX, 77662"
"675311, FAIRVIEW HEALTHCARE RESIDENCE, 601 E REUNION ST, FAIRFIELD TX, 75840"
"675399, NAVASOTA NURSING AND REHABILITATION LP, 1405 E WASHINGTON, NAVASOTA TX, 77868"
"675386, WHISPERING PINES LODGE, 2131 ALPINE RD, LONGVIEW TX, 75601"
"675373, CARRIZO SPRINGS NURSING AND REHABILITATION LP, 506 S 7TH ST, CARRIZO SPRINGS TX, 78834"
"675409, WINDSOR MISSION OAKS, 3030  S  ROOSEVELT AVE, SAN ANTONIO TX, 78214"
"675344, SWEENY HOUSE, 109 N MCKINNEY, SWEENY TX, 77480"
"675380, WINDSOR NURSING AND REHABILITATION CENTER OF SEGUI, 1219 EASTWOOD DR, SEGUIN TX, 78155"
"675387, CARTHAGE LTC PARTNERS INC, 501 COTTAGE RD, CARTHAGE TX, 75633"
"675380, WINDSOR NURSING AND REHABILITATION CENTER OF SEGUI, 1219 EASTWOOD DR, SEGUIN TX, 78155"
"675346, HERITAGE OAKS NURSING AND REHABILITATION CENTER, 5301 UNIVERSITY AVE, LUBBOCK TX, 79413"
"675317, DEERINGS NURSING AND REHABILITATION LP, 1020 N COUNTY RD WEST, ODESSA TX, 79763"
"675321, FAITH MEMORIAL NURSING HOME, 811 GARNER RD, PASADENA TX, 77502"
"675399, NAVASOTA NURSING AND REHABILITATION LP, 1405 E WASHINGTON, NAVASOTA TX, 77868"
"675369, GRANDVIEW NURSING AND REHABILITATION CENTER, 301 W CRINER ST, GRANDVIEW TX, 76050"
"675369, GRANDVIEW NURSING AND REHABILITATION CENTER, 301 W CRINER ST, GRANDVIEW TX, 76050"
"675309, RETAMA MANOR NURSING CENTER/ALICE, 606 COYOTE TR, ALICE TX, 78332"
"675415, LAS PALMAS HEALTHCARE CENTER, 1301 E QUEBEC AVE, MCALLEN TX, 78503"
"675399, NAVASOTA NURSING AND REHABILITATION LP, 1405 E WASHINGTON, NAVASOTA TX, 77868"
"675388, HILLVIEW MANOR, 1110 RICE ST, GOLDTHWAITE TX, 76844"
"675372, LA BAHIA NURSING AND REHABILITATION LP, 225 E WARD ST, GOLIAD TX, 77963"
"675327, PAMPA NURSING CENTER, 1321 W KENTUCKY, PAMPA TX, 79065"
"675365, PASADENA CARE CENTER, 4006 VISTA RD, PASADENA TX, 77504"
"675487, CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI, 2606 HOSPITAL BVLD, CORPUS CHRISTI TX, 78405"
"675372, LA BAHIA NURSING AND REHABILITATION LP, 225 E WARD ST, GOLIAD TX, 77963"
"675386, WHISPERING PINES LODGE, 2131 ALPINE RD, LONGVIEW TX, 75601"
"675388, HILLVIEW MANOR, 1110 RICE ST, GOLDTHWAITE TX, 76844"
"675317, DEERINGS NURSING AND REHABILITATION LP, 1020 N COUNTY RD WEST, ODESSA TX, 79763"
"675317, DEERINGS NURSING AND REHABILITATION LP, 1020 N COUNTY RD WEST, ODESSA TX, 79763"
"675344, SWEENY HOUSE, 109 N MCKINNEY, SWEENY TX, 77480"
"675395, VAL VERDE NURSING AND REHABILITATION CENTER, 100 HERMANN DR, DEL RIO TX, 78840"
"675380, WINDSOR NURSING AND REHABILITATION CENTER OF SEGUI, 1219 EASTWOOD DR, SEGUIN TX, 78155"
"675392, SAN JACINTO MANOR, 206 W P ST, DEER PARK TX, 77536"
"675323, BAYWIND VILLAGE CONVALESCENT CENTER, 411 ALABAMA AVE, LEAGUE CITY TX, 77573"
"675387, CARTHAGE LTC PARTNERS INC, 501 COTTAGE RD, CARTHAGE TX, 75633"
"675346, HERITAGE OAKS NURSING AND REHABILITATION CENTER, 5301 UNIVERSITY AVE, LUBBOCK TX, 79413"
"675320, ANDERSON NURSING CENTER, 520 BRADBURN RD, GRAND SALINE TX, 75140"
"675386, WHISPERING PINES LODGE, 2131 ALPINE RD, LONGVIEW TX, 75601"
"675321, FAITH MEMORIAL NURSING HOME, 811 GARNER RD, PASADENA TX, 77502"
"675374, IRVING NURSING AND REHABILITATION LP, 619 N BRITAIN RD, IRVING TX, 75061"
"675388, HILLVIEW MANOR, 1110 RICE ST, GOLDTHWAITE TX, 76844"
"675394, OAKWOOD MANOR NURSING HOME, 225 S MAIN ST, VIDOR TX, 77662"
"675370, THE METHODIST HOSPITAL SNF, 6565 FANNIN, HOUSTON TX, 77030"
"675319, DELEON NURSING AND REHABILITATION LP, 809 E NAVARRO, DE LEON TX, 76444"
"675350, WILLOW SPRINGS HEALTH & REHABILITATION CENTER, 4934 S 7TH ST, ABILENE TX, 79605"
"675401, LONGVIEW REGIONAL MEDICAL CENTER, 2901 N 4TH ST, LONGVIEW TX, 75605"
"675319, DELEON NURSING AND REHABILITATION LP, 809 E NAVARRO, DE LEON TX, 76444"
"675398, FOCUSED CARE OF CENTER, 501 TIMPSON, CENTER TX, 75935"
"675394, OAKWOOD MANOR NURSING HOME, 225 S MAIN ST, VIDOR TX, 77662"
"675519, LARKSPUR, 201 SOUTH JOHN REDDITT DRIVE, LUFKIN TX, 75904"
"675399, NAVASOTA NURSING AND REHABILITATION LP, 1405 E WASHINGTON, NAVASOTA TX, 77868"
"675379, HAVENCARE NURSING AND REHABILITATION CENTER LLC, 111 RUTHLYNN DR, LONGVIEW TX, 75601"
"675319, DELEON NURSING AND REHABILITATION LP, 809 E NAVARRO, DE LEON TX, 76444"
"675398, FOCUSED CARE OF CENTER, 501 TIMPSON, CENTER TX, 75935"
"675320, ANDERSON NURSING CENTER, 520 BRADBURN RD, GRAND SALINE TX, 75140"
"675392, SAN JACINTO MANOR, 206 W P ST, DEER PARK TX, 77536"
"675363, RETAMA MANOR NURSING CENTER/WESLACO, 721 AIRPORT DR, WESLACO TX, 78596"
"675394, OAKWOOD MANOR NURSING HOME, 225 S MAIN ST, VIDOR TX, 77662"
"675371, RIVERVIEW NURSING AND REHABILITATION LP, 1102 RIVER RD, BOERNE TX, 78006"
"675392, SAN JACINTO MANOR, 206 W P ST, DEER PARK TX, 77536"
"675330, THE OAKS AT RADFORD HILLS, 725 MEDICAL DR, ABILENE TX, 79601"
"675365, PASADENA CARE CENTER, 4006 VISTA RD, PASADENA TX, 77504"
"675369, GRANDVIEW NURSING AND REHABILITATION CENTER, 301 W CRINER ST, GRANDVIEW TX, 76050"
"675350, WILLOW SPRINGS HEALTH & REHABILITATION CENTER, 4934 S 7TH ST, ABILENE TX, 79605"
"675370, THE METHODIST HOSPITAL SNF, 6565 FANNIN, HOUSTON TX, 77030"
"675380, WINDSOR NURSING AND REHABILITATION CENTER OF SEGUI, 1219 EASTWOOD DR, SEGUIN TX, 78155"
"675369, GRANDVIEW NURSING AND REHABILITATION CENTER, 301 W CRINER ST, GRANDVIEW TX, 76050"
"675372, LA BAHIA NURSING AND REHABILITATION LP, 225 E WARD ST, GOLIAD TX, 77963"
"675319, DELEON NURSING AND REHABILITATION LP, 809 E NAVARRO, DE LEON TX, 76444"
"675374, IRVING NURSING AND REHABILITATION LP, 619 N BRITAIN RD, IRVING TX, 75061"
"675327, PAMPA NURSING CENTER, 1321 W KENTUCKY, PAMPA TX, 79065"
"675344, SWEENY HOUSE, 109 N MCKINNEY, SWEENY TX, 77480"
"675326, CENTRAL TEXAS NURSING & REHABILITATION, 1800 N BROADWAY ST, BALLINGER TX, 76821"
"675402, ROCKWALL NURSING CARE CENTER, 206 STORRS, ROCKWALL TX, 75087"
"675380, WINDSOR NURSING AND REHABILITATION CENTER OF SEGUI, 1219 EASTWOOD DR, SEGUIN TX, 78155"
"675363, RETAMA MANOR NURSING CENTER/WESLACO, 721 AIRPORT DR, WESLACO TX, 78596"
"675371, RIVERVIEW NURSING AND REHABILITATION LP, 1102 RIVER RD, BOERNE TX, 78006"
"675380, WINDSOR NURSING AND REHABILITATION CENTER OF SEGUI, 1219 EASTWOOD DR, SEGUIN TX, 78155"
"675370, THE METHODIST HOSPITAL SNF, 6565 FANNIN, HOUSTON TX, 77030"
"675361, WHARTON NURSING AND REHABILITATION CENTER, 1220 SUNNY LANE, WHARTON TX, 77488"
"675370, THE METHODIST HOSPITAL SNF, 6565 FANNIN, HOUSTON TX, 77030"
"675373, CARRIZO SPRINGS NURSING AND REHABILITATION LP, 506 S 7TH ST, CARRIZO SPRINGS TX, 78834"
"675386, WHISPERING PINES LODGE, 2131 ALPINE RD, LONGVIEW TX, 75601"
"675330, THE OAKS AT RADFORD HILLS, 725 MEDICAL DR, ABILENE TX, 79601"
"675326, CENTRAL TEXAS NURSING & REHABILITATION, 1800 N BROADWAY ST, BALLINGER TX, 76821"
"675396, RETAMA MANOR/LAREDO SOUTH, 1100 GALVESTON, LAREDO TX, 78040"
"675344, SWEENY HOUSE, 109 N MCKINNEY, SWEENY TX, 77480"
"675396, RETAMA MANOR/LAREDO SOUTH, 1100 GALVESTON, LAREDO TX, 78040"
"675386, WHISPERING PINES LODGE, 2131 ALPINE RD, LONGVIEW TX, 75601"
"675372, LA BAHIA NURSING AND REHABILITATION LP, 225 E WARD ST, GOLIAD TX, 77963"
"675388, HILLVIEW MANOR, 1110 RICE ST, GOLDTHWAITE TX, 76844"
"675388, HILLVIEW MANOR, 1110 RICE ST, GOLDTHWAITE TX, 76844"
"675329, LEVELLAND NURSING & REHABILITATION CENTER, 210 WEST AVE, LEVELLAND TX, 79336"
"675344, SWEENY HOUSE, 109 N MCKINNEY, SWEENY TX, 77480"
"675365, PASADENA CARE CENTER, 4006 VISTA RD, PASADENA TX, 77504"
"675363, RETAMA MANOR NURSING CENTER/WESLACO, 721 AIRPORT DR, WESLACO TX, 78596"
"675454, WEST OAKS NURSING & REHAB CENTER, 3625 GREEN CREST, HOUSTON TX, 77082"
"675309, RETAMA MANOR NURSING CENTER/ALICE, 606 COYOTE TR, ALICE TX, 78332"
"675365, PASADENA CARE CENTER, 4006 VISTA RD, PASADENA TX, 77504"
"675319, DELEON NURSING AND REHABILITATION LP, 809 E NAVARRO, DE LEON TX, 76444"
"675402, ROCKWALL NURSING CARE CENTER, 206 STORRS, ROCKWALL TX, 75087"
"675346, HERITAGE OAKS NURSING AND REHABILITATION CENTER, 5301 UNIVERSITY AVE, LUBBOCK TX, 79413"
"675321, FAITH MEMORIAL NURSING HOME, 811 GARNER RD, PASADENA TX, 77502"
"675363, RETAMA MANOR NURSING CENTER/WESLACO, 721 AIRPORT DR, WESLACO TX, 78596"
"675379, HAVENCARE NURSING AND REHABILITATION CENTER LLC, 111 RUTHLYNN DR, LONGVIEW TX, 75601"
"675360, WOODLAND SPRINGS NURSING CENTER, 1010 DALLAS ST, WACO TX, 76704"
"675439, MULLICAN CARE CENTER, 105 N MAIN ST, SAVOY TX, 75479"
"675320, ANDERSON NURSING CENTER, 520 BRADBURN RD, GRAND SALINE TX, 75140"
"675364, HOMESTEAD NURSING AND REHABILITATION OF BAIRD, 224 E 6TH ST, BAIRD TX, 79504"
"675321, FAITH MEMORIAL NURSING HOME, 811 GARNER RD, PASADENA TX, 77502"
"675372, LA BAHIA NURSING AND REHABILITATION LP, 225 E WARD ST, GOLIAD TX, 77963"
"675363, RETAMA MANOR NURSING CENTER/WESLACO, 721 AIRPORT DR, WESLACO TX, 78596"
"675309, RETAMA MANOR NURSING CENTER/ALICE, 606 COYOTE TR, ALICE TX, 78332"
"675361, WHARTON NURSING AND REHABILITATION CENTER, 1220 SUNNY LANE, WHARTON TX, 77488"
"675317, DEERINGS NURSING AND REHABILITATION LP, 1020 N COUNTY RD WEST, ODESSA TX, 79763"
"675372, LA BAHIA NURSING AND REHABILITATION LP, 225 E WARD ST, GOLIAD TX, 77963"
"675380, WINDSOR NURSING AND REHABILITATION CENTER OF SEGUI, 1219 EASTWOOD DR, SEGUIN TX, 78155"
"675365, PASADENA CARE CENTER, 4006 VISTA RD, PASADENA TX, 77504"
"675363, RETAMA MANOR NURSING CENTER/WESLACO, 721 AIRPORT DR, WESLACO TX, 78596"
"675370, THE METHODIST HOSPITAL SNF, 6565 FANNIN, HOUSTON TX, 77030"
"675327, PAMPA NURSING CENTER, 1321 W KENTUCKY, PAMPA TX, 79065"
"675396, RETAMA MANOR/LAREDO SOUTH, 1100 GALVESTON, LAREDO TX, 78040"
"675371, RIVERVIEW NURSING AND REHABILITATION LP, 1102 RIVER RD, BOERNE TX, 78006"
"675321, FAITH MEMORIAL NURSING HOME, 811 GARNER RD, PASADENA TX, 77502"
"675395, VAL VERDE NURSING AND REHABILITATION CENTER, 100 HERMANN DR, DEL RIO TX, 78840"
"675396, RETAMA MANOR/LAREDO SOUTH, 1100 GALVESTON, LAREDO TX, 78040"
"675373, CARRIZO SPRINGS NURSING AND REHABILITATION LP, 506 S 7TH ST, CARRIZO SPRINGS TX, 78834"
"675386, WHISPERING PINES LODGE, 2131 ALPINE RD, LONGVIEW TX, 75601"
"675402, ROCKWALL NURSING CARE CENTER, 206 STORRS, ROCKWALL TX, 75087"
"675402, ROCKWALL NURSING CARE CENTER, 206 STORRS, ROCKWALL TX, 75087"
"675387, CARTHAGE LTC PARTNERS INC, 501 COTTAGE RD, CARTHAGE TX, 75633"
"675399, NAVASOTA NURSING AND REHABILITATION LP, 1405 E WASHINGTON, NAVASOTA TX, 77868"
"675374, IRVING NURSING AND REHABILITATION LP, 619 N BRITAIN RD, IRVING TX, 75061"
"675321, FAITH MEMORIAL NURSING HOME, 811 GARNER RD, PASADENA TX, 77502"
"675367, GREENVILLE GARDENS, 3500 PARK ST, GREENVILLE TX, 75401"
"675387, CARTHAGE LTC PARTNERS INC, 501 COTTAGE RD, CARTHAGE TX, 75633"
