"676108, VIDOR HEALTH & REHABILITATION CENTER, 470 MOORE DR, VIDOR TX, 77662"
"676057, ASHTON PARKE CARE CENTER INC, 210 GULF FREEWAY, TEXAS CITY TX, 77591"
"676085, THE ARBORS, 1910 MEDI PARK DR, AMARILLO TX, 79106"
"676047, TOWN HALL ESTATES KEENE INC, 207 S OLD BETSY RD, KEENE TX, 76051"
"676179, SENIOR CARE OF MIDLAND, 3000 MOCKINGBIRD LN, MIDLAND TX, 79705"
"676066, THE CONCIERGE, 2310 SOUTH ELDRIDGE PARKWAY, HOUSTON TX, 77077"
"676095, SENIOR CARE OF WEST OAKS, 3200 W. SLAUGHTER LANE, AUSTIN TX, 78748"
"676072, CORRIGAN LTC PARTNERS INC, 300 HYDE ST, CORRIGAN TX, 75939"
"676116, SENIOR CARE OF WESTWOOD, 8702 S COURSE DR, HOUSTON TX, 77099"
"676068, WEST TEXAS LTC PARTNERS INC, 1915 GREENWOOD ST, SAN ANGELO TX, 76901"
"676112, CRESTVIEW COURT, 224 W PLEASANT RUN RD, CEDAR HILL TX, 75104"
"676099, THE ARBOUR AT WESTMINSTER MANOR, 4200 JACKSON AVE, AUSTIN TX, 78731"
"676186, CAMBRIDGE LTC PARTNERS INC, 1621 BUTLER, DIMMITT TX, 79027"
"676102, SENIOR CARE OF JACKSONVILLE, 810 BELAIRE STREET, JACKSONVILLE TX, 75766"
"676064, SPANISH MEADOWS NURSING & REHAB, 1480 KATY FLEWELLEN, KATY TX, 77494"
"676113, LEGEND OAKS HEALTHCARE AND REHABILITATION CENTER -, 2003 W HUTCHINS PLACE, SAN ANTONIO TX, 78224"
"676119, RIO GRANDE CITY NURSING AND REHABILITATION CENTER, 2530 CENTRAL PALM DR, RIO GRANDE CITY TX, 78582"
"676063, ALFREDO GONZALEZ TEXAS STATE VETERANS HOME, 301 E YUMA AVE, MCALLEN TX, 78503"
"676119, RIO GRANDE CITY NURSING AND REHABILITATION CENTER, 2530 CENTRAL PALM DR, RIO GRANDE CITY TX, 78582"
"676102, SENIOR CARE OF JACKSONVILLE, 810 BELAIRE STREET, JACKSONVILLE TX, 75766"
"676096, BAYBROOKE VILLAGE CARE AND REHAB CENTER, 8300 ELDORADO PKWY WEST, MCKINNEY TX, 75070"
"676057, ASHTON PARKE CARE CENTER INC, 210 GULF FREEWAY, TEXAS CITY TX, 77591"
"676107, CORPUS CHRISTI NURSING AND REHABILITATION CENTER, 2735 AIRLINE RD, CORPUS CHRISTI TX, 78414"
"676068, WEST TEXAS LTC PARTNERS INC, 1915 GREENWOOD ST, SAN ANGELO TX, 76901"
"676071, GROESBECK LTC PARTNERS INC, 607 PARKSIDE DR, GROESBECK TX, 76642"
"676090, WESLEY COURT HEALTH CENTER, 2617 ANTILLEY ROAD, ABILENE TX, 79606"
"676089, WINNIE L LTC PARTNERS INC, 2104 N KARNES, CAMERON TX, 76520"
"676057, ASHTON PARKE CARE CENTER INC, 210 GULF FREEWAY, TEXAS CITY TX, 77591"
"676071, GROESBECK LTC PARTNERS INC, 607 PARKSIDE DR, GROESBECK TX, 76642"
"676089, WINNIE L LTC PARTNERS INC, 2104 N KARNES, CAMERON TX, 76520"
"676153, REGENT CARE CENTER OF LEAGUE CITY, 2620 W WALKER, LEAGUE CITY TX, 77573"
"676112, CRESTVIEW COURT, 224 W PLEASANT RUN RD, CEDAR HILL TX, 75104"
"676057, ASHTON PARKE CARE CENTER INC, 210 GULF FREEWAY, TEXAS CITY TX, 77591"
"676080, TOWN HALL ESTATES ARLINGTON INC, 824 W MAYFIELD RD, ARLINGTON TX, 76015"
"676104, KINDRED TRANSITIONAL CARE AND REHABILITATION-GRAPE, 1005 IRA E. WOODS PARKWAY, GRAPEVINE TX, 76051"
"676091, SAGECREST ALZHEIMERS CARE CENTER, 438 HOUSTON-HARTE, SAN ANGELO TX, 76903"
"676091, SAGECREST ALZHEIMERS CARE CENTER, 438 HOUSTON-HARTE, SAN ANGELO TX, 76903"
"676087, CIMARRON PLACE HEALTH & REHABILITATION CENTER, 3801 CIMARRON, CORPUS CHRISTI TX, 78414"
"676107, CORPUS CHRISTI NURSING AND REHABILITATION CENTER, 2735 AIRLINE RD, CORPUS CHRISTI TX, 78414"
"676089, WINNIE L LTC PARTNERS INC, 2104 N KARNES, CAMERON TX, 76520"
"676071, GROESBECK LTC PARTNERS INC, 607 PARKSIDE DR, GROESBECK TX, 76642"
"676095, SENIOR CARE OF WEST OAKS, 3200 W. SLAUGHTER LANE, AUSTIN TX, 78748"
"676101, KINDRED TRANSITIONAL CARE AND REHABILITATION-RIDGM, 6600 LANDS END COURT, FORT WORTH TX, 76116"
"676120, THE HOMESTEAD OF SHERMAN, 1000 SARA SWAMMY DR, SHERMAN TX, 75090"
"676116, SENIOR CARE OF WESTWOOD, 8702 S COURSE DR, HOUSTON TX, 77099"
"676100, SENIOR CARE OF SAN ANGELO, 5455 KNICKERBOCKER RD, SAN ANGELO TX, 76904"
"676144, SENIOR CARE HEALTH & REHABILITATION CENTER - WICHI, 910 MIDWESTERN PKWY, WICHITA FALLS TX, 76302"
"676100, SENIOR CARE OF SAN ANGELO, 5455 KNICKERBOCKER RD, SAN ANGELO TX, 76904"
"676107, CORPUS CHRISTI NURSING AND REHABILITATION CENTER, 2735 AIRLINE RD, CORPUS CHRISTI TX, 78414"
"676105, THE PLAZA AT LUBBOCK, 4910 EMORY, LUBBOCK TX, 79416"
"676059, PARK MANOR OF WESTCHASE, 11910 RICHMOND AVE, HOUSTON TX, 77082"
"676075, TRISTAR CARE CENTER INC, 619 W LIVE OAK RD, FREDERICKSBURG TX, 78624"
"676178, DUNCANVILLE HEALTHCARE AND REHABILITATION CENTER, 419 S COCKRELL HILL RD, DUNCANVILLE TX, 75116"
"676075, TRISTAR CARE CENTER INC, 619 W LIVE OAK RD, FREDERICKSBURG TX, 78624"
"676109, CALDER WOODS, 7080 CALDER, BEAUMONT TX, 77706"
"676099, THE ARBOUR AT WESTMINSTER MANOR, 4200 JACKSON AVE, AUSTIN TX, 78731"
"676089, WINNIE L LTC PARTNERS INC, 2104 N KARNES, CAMERON TX, 76520"
"676083, BROWNSVILLE NURSING AND REHABILITATION CENTER, 320 LORENALY DR, BROWNSVILLE TX, 78520"
"676109, CALDER WOODS, 7080 CALDER, BEAUMONT TX, 77706"
"676068, WEST TEXAS LTC PARTNERS INC, 1915 GREENWOOD ST, SAN ANGELO TX, 76901"
"676111, THE BUCKINGHAM, 8530 WOODWAY DRIVE, HOUSTON TX, 77063"
"676090, WESLEY COURT HEALTH CENTER, 2617 ANTILLEY ROAD, ABILENE TX, 79606"
"676102, SENIOR CARE OF JACKSONVILLE, 810 BELAIRE STREET, JACKSONVILLE TX, 75766"
"676111, THE BUCKINGHAM, 8530 WOODWAY DRIVE, HOUSTON TX, 77063"
"676085, THE ARBORS, 1910 MEDI PARK DR, AMARILLO TX, 79106"
"676104, KINDRED TRANSITIONAL CARE AND REHABILITATION-GRAPE, 1005 IRA E. WOODS PARKWAY, GRAPEVINE TX, 76051"
"676064, SPANISH MEADOWS NURSING & REHAB, 1480 KATY FLEWELLEN, KATY TX, 77494"
"676057, ASHTON PARKE CARE CENTER INC, 210 GULF FREEWAY, TEXAS CITY TX, 77591"
"676128, THE MADISON ON MARSH, 2245 MARSH LN, CARROLLTON TX, 75006"
"676083, BROWNSVILLE NURSING AND REHABILITATION CENTER, 320 LORENALY DR, BROWNSVILLE TX, 78520"
"676107, CORPUS CHRISTI NURSING AND REHABILITATION CENTER, 2735 AIRLINE RD, CORPUS CHRISTI TX, 78414"
"676107, CORPUS CHRISTI NURSING AND REHABILITATION CENTER, 2735 AIRLINE RD, CORPUS CHRISTI TX, 78414"
"676095, SENIOR CARE OF WEST OAKS, 3200 W. SLAUGHTER LANE, AUSTIN TX, 78748"
"676104, KINDRED TRANSITIONAL CARE AND REHABILITATION-GRAPE, 1005 IRA E. WOODS PARKWAY, GRAPEVINE TX, 76051"
"676095, SENIOR CARE OF WEST OAKS, 3200 W. SLAUGHTER LANE, AUSTIN TX, 78748"
"676083, BROWNSVILLE NURSING AND REHABILITATION CENTER, 320 LORENALY DR, BROWNSVILLE TX, 78520"
"676085, THE ARBORS, 1910 MEDI PARK DR, AMARILLO TX, 79106"
"676107, CORPUS CHRISTI NURSING AND REHABILITATION CENTER, 2735 AIRLINE RD, CORPUS CHRISTI TX, 78414"
"676108, VIDOR HEALTH & REHABILITATION CENTER, 470 MOORE DR, VIDOR TX, 77662"
"676066, THE CONCIERGE, 2310 SOUTH ELDRIDGE PARKWAY, HOUSTON TX, 77077"
"676084, WARM SPRINGS REHABILITATION HOSPITAL OF SAN ANTONI, 5101 MEDICAL DR, SAN ANTONIO TX, 78229"
"676109, CALDER WOODS, 7080 CALDER, BEAUMONT TX, 77706"
"676107, CORPUS CHRISTI NURSING AND REHABILITATION CENTER, 2735 AIRLINE RD, CORPUS CHRISTI TX, 78414"
"676109, CALDER WOODS, 7080 CALDER, BEAUMONT TX, 77706"
"676050, PARAMOUNT SENIOR CARE CENTERS AT PASADENA, 3434 WATTERS RD, PASADENA TX, 77504"
"676109, CALDER WOODS, 7080 CALDER, BEAUMONT TX, 77706"
"676183, HUNTINGTON HEALTH CARE & REHABILITATION CENTER, 220 E ASH STREET, HUNTINGTON TX, 75949"
"676184, PROVIDENCE PARK REHABILITATION AND SKILLED NURSING, 5505 NEW COPELAND RD, TYLER TX, 75703"
"676071, GROESBECK LTC PARTNERS INC, 607 PARKSIDE DR, GROESBECK TX, 76642"
"676079, PARK VIEW NURSING CARE CENTER, 1100 W AVE J, MULESHOE TX, 79347"
"676123, FAIRFIELD NURSING & REHABILITATION CENTER, 420 MOODY ST, FAIRFIELD TX, 75840"
"676101, KINDRED TRANSITIONAL CARE AND REHABILITATION-RIDGM, 6600 LANDS END COURT, FORT WORTH TX, 76116"
"676072, CORRIGAN LTC PARTNERS INC, 300 HYDE ST, CORRIGAN TX, 75939"
"676121, SILVER TREE NURSING AND REHABILITATION CENTER, 930 ROY RICHARD DR, SCHERTZ TX, 78154"
"676121, SILVER TREE NURSING AND REHABILITATION CENTER, 930 ROY RICHARD DR, SCHERTZ TX, 78154"
"676103, WELLS LTC PARTNERS INC, 46 MAY STREET, WELLS TX, 75976"
"676083, BROWNSVILLE NURSING AND REHABILITATION CENTER, 320 LORENALY DR, BROWNSVILLE TX, 78520"
"676085, THE ARBORS, 1910 MEDI PARK DR, AMARILLO TX, 79106"
"676122, OAK GROVE NURSING HOME, 6230 WARREN ST, GROVES TX, 77619"
"676099, THE ARBOUR AT WESTMINSTER MANOR, 4200 JACKSON AVE, AUSTIN TX, 78731"
"676188, MILLBROOK HEALTHCARE AND REHABILITATION CENTER, 1850 W PLEASANT RUN RD, LANCASTER TX, 75146"
"676092, BONNER STREET PLAZA HEALTHCARE & REHABILITATION, 421 S BONNER, JACKSONVILLE TX, 75766"
"676067, MIRA VISTA COURT, 7021 BRYANT IRVIN RD, FORT WORTH TX, 76132"
"676086, GOLDTHWAITE HEALTH & REHAB CENTER, 1207 S REYNOLDS ST, GOLDTHWAITE TX, 76844"
"676059, PARK MANOR OF WESTCHASE, 11910 RICHMOND AVE, HOUSTON TX, 77082"
"676071, GROESBECK LTC PARTNERS INC, 607 PARKSIDE DR, GROESBECK TX, 76642"
"676091, SAGECREST ALZHEIMERS CARE CENTER, 438 HOUSTON-HARTE, SAN ANGELO TX, 76903"
"676186, CAMBRIDGE LTC PARTNERS INC, 1621 BUTLER, DIMMITT TX, 79027"
"676109, CALDER WOODS, 7080 CALDER, BEAUMONT TX, 77706"
"676099, THE ARBOUR AT WESTMINSTER MANOR, 4200 JACKSON AVE, AUSTIN TX, 78731"
"676098, THE PLAZA AT RICHARDSON, 1301 RICHARDSON DR, RICHARDSON TX, 75080"
"676072, CORRIGAN LTC PARTNERS INC, 300 HYDE ST, CORRIGAN TX, 75939"
"676116, SENIOR CARE OF WESTWOOD, 8702 S COURSE DR, HOUSTON TX, 77099"
"676098, THE PLAZA AT RICHARDSON, 1301 RICHARDSON DR, RICHARDSON TX, 75080"
"676100, SENIOR CARE OF SAN ANGELO, 5455 KNICKERBOCKER RD, SAN ANGELO TX, 76904"
"676105, THE PLAZA AT LUBBOCK, 4910 EMORY, LUBBOCK TX, 79416"
"676075, TRISTAR CARE CENTER INC, 619 W LIVE OAK RD, FREDERICKSBURG TX, 78624"
"676099, THE ARBOUR AT WESTMINSTER MANOR, 4200 JACKSON AVE, AUSTIN TX, 78731"
"676102, SENIOR CARE OF JACKSONVILLE, 810 BELAIRE STREET, JACKSONVILLE TX, 75766"
"676107, CORPUS CHRISTI NURSING AND REHABILITATION CENTER, 2735 AIRLINE RD, CORPUS CHRISTI TX, 78414"
"676098, THE PLAZA AT RICHARDSON, 1301 RICHARDSON DR, RICHARDSON TX, 75080"
"676184, PROVIDENCE PARK REHABILITATION AND SKILLED NURSING, 5505 NEW COPELAND RD, TYLER TX, 75703"
"676153, REGENT CARE CENTER OF LEAGUE CITY, 2620 W WALKER, LEAGUE CITY TX, 77573"
"676124, PINECREST RETIREMENT COMMUNITY, 1302 TOM TEMPLE DR, LUFKIN TX, 75904"
"676165, PARK MANOR OF TOMBALL, 250 SCHOOL STREET, TOMBALL TX, 77375"
"676124, PINECREST RETIREMENT COMMUNITY, 1302 TOM TEMPLE DR, LUFKIN TX, 75904"
"676170, ST DOMINIC VILLAGE NURSING HOME, 2409 E HOLCOMBE BLVD, HOUSTON TX, 77021"
"676140, REFUGIO NURSING & REHAB CENTER, 201 SWIFT ST, REFUGIO TX, 78377"
"676124, PINECREST RETIREMENT COMMUNITY, 1302 TOM TEMPLE DR, LUFKIN TX, 75904"
"676239, VILLA TOSCANA AT CYPRESS WOODS, 15015 CYPRESS WOODS MEDICAL DR, HOUSTON TX, 77014"
"676187, HERITAGE HOUSE OF MARSHALL HEALTH & REHABILITATION, 5915 ELYSIAN FIELDS ROAD, MARSHALL TX, 75672"
"676146, TOWN EAST REHABILITATION AND HEALTHCARE CENTER, 3617 O'HARE DR, MESQUITE TX, 75150"
"676167, BUCKNER WESTMINSTER PLACE, 2201 HORSESHOE LN, LONGVIEW TX, 75605"
"676142, SENIOR SUITE CARE & REHAB LLC, 983 N TEXAS STREET, EMORY TX, 75440"
"676152, SEVEN ACRES JEWISH SENIOR CARE SERVICES INC, 6200 N BRAESWOOD, HOUSTON TX, 77074"
"676187, HERITAGE HOUSE OF MARSHALL HEALTH & REHABILITATION, 5915 ELYSIAN FIELDS ROAD, MARSHALL TX, 75672"
"676175, PERMIAN RESIDENTIAL CARE CENTER, 1601 NE MUSTANG, ANDREWS TX, 79714"
"676180, ELGIN NURSING AND REHABILITATION CENTER, 1373 NORTH AVENUE C, ELGIN TX, 78621"
"676185, SENIOR CARE OF HARBOR LAKES, 1300 2ND ST, GRANBURY TX, 76048"
"676157, USSERY ROAN TEXAS STATE VETERANS HOME, 1020 TASCOSA RD, AMARILLO TX, 79124"
"676167, BUCKNER WESTMINSTER PLACE, 2201 HORSESHOE LN, LONGVIEW TX, 75605"
"676124, PINECREST RETIREMENT COMMUNITY, 1302 TOM TEMPLE DR, LUFKIN TX, 75904"
"676156, PRESTONWOOD REHABILITATION & NURSING CENTER INC, 2460 MARSH LN, PLANO TX, 75093"
"676139, SENIOR CARE OF GREEN OAKS, 3033 W GREEN OAKS BLVD, ARLINGTON TX, 76016"
"676137, LEGEND OAKS HEALTHCARE AND REHABILITATION CENTER -, 8902 WEST RD, HOUSTON TX, 77064"
"676157, USSERY ROAN TEXAS STATE VETERANS HOME, 1020 TASCOSA RD, AMARILLO TX, 79124"
"676187, HERITAGE HOUSE OF MARSHALL HEALTH & REHABILITATION, 5915 ELYSIAN FIELDS ROAD, MARSHALL TX, 75672"
"676228, KENDALL HOUSE WELLNESS & REHABILITATION, 1050 GRAND BLVD., BOERNE TX, 78006"
"676147, SENIOR CARE OF STALLINGS COURT, 4616 NE STALLINGS DR, NACOGDOCHES TX, 75965"
"676167, BUCKNER WESTMINSTER PLACE, 2201 HORSESHOE LN, LONGVIEW TX, 75605"
"676226, REGENT CARE CENTER OF SAN MARCOS, 1351 SADLER, SAN MARCOS TX, 78666"
"676174, CAMERON NURSING AND REHAB, 2202 N TRAVIS ST, CAMERON TX, 76520"
"676160, REGENT CARE CENTER OF KINGWOOD, 23775 KINGWOOD PLACE, KINGWOOD TX, 77339"
"676228, KENDALL HOUSE WELLNESS & REHABILITATION, 1050 GRAND BLVD., BOERNE TX, 78006"
"676188, MILLBROOK HEALTHCARE AND REHABILITATION CENTER, 1850 W PLEASANT RUN RD, LANCASTER TX, 75146"
"676168, RAMBLING OAKS COURTYARD EXTENSIVE CARE COMMUNITY, 112 BARNETT BLVD, HIGHLAND VILLAGE TX, 75077"
"676165, PARK MANOR OF TOMBALL, 250 SCHOOL STREET, TOMBALL TX, 77375"
"676202, PARK VALLEY INN HEALTH CENTER, 17751 PARK VALLEY DR, ROUND ROCK TX, 78681"
"676166, COLONIAL BELLE NURSING HOME SEALY, 1401 EAGLE LAKE ROAD, SEALY TX, 77474"
"676185, SENIOR CARE OF HARBOR LAKES, 1300 2ND ST, GRANBURY TX, 76048"
"676146, TOWN EAST REHABILITATION AND HEALTHCARE CENTER, 3617 O'HARE DR, MESQUITE TX, 75150"
"676178, DUNCANVILLE HEALTHCARE AND REHABILITATION CENTER, 419 S COCKRELL HILL RD, DUNCANVILLE TX, 75116"
"676139, SENIOR CARE OF GREEN OAKS, 3033 W GREEN OAKS BLVD, ARLINGTON TX, 76016"
"676167, BUCKNER WESTMINSTER PLACE, 2201 HORSESHOE LN, LONGVIEW TX, 75605"
"676160, REGENT CARE CENTER OF KINGWOOD, 23775 KINGWOOD PLACE, KINGWOOD TX, 77339"
"676143, KINDRED TRANSITIONAL CARE AND REHABILITATION-MANSF, 301 N MILLER RD, MANSFIELD TX, 76063"
"676153, REGENT CARE CENTER OF LEAGUE CITY, 2620 W WALKER, LEAGUE CITY TX, 77573"
"676170, ST DOMINIC VILLAGE NURSING HOME, 2409 E HOLCOMBE BLVD, HOUSTON TX, 77021"
"676156, PRESTONWOOD REHABILITATION & NURSING CENTER INC, 2460 MARSH LN, PLANO TX, 75093"
"676139, SENIOR CARE OF GREEN OAKS, 3033 W GREEN OAKS BLVD, ARLINGTON TX, 76016"
"676184, PROVIDENCE PARK REHABILITATION AND SKILLED NURSING, 5505 NEW COPELAND RD, TYLER TX, 75703"
"676156, PRESTONWOOD REHABILITATION & NURSING CENTER INC, 2460 MARSH LN, PLANO TX, 75093"
"676155, THE COURTYARDS AT PASADENA, 4048 RED BLUFF ROAD, PASADENA TX, 77503"
"676167, BUCKNER WESTMINSTER PLACE, 2201 HORSESHOE LN, LONGVIEW TX, 75605"
"676180, ELGIN NURSING AND REHABILITATION CENTER, 1373 NORTH AVENUE C, ELGIN TX, 78621"
"676210, SUMMER PLACE NURSING & REHABILITATION, 2485 S MAJOR DR, BEAUMONT TX, 77707"
"676186, CAMBRIDGE LTC PARTNERS INC, 1621 BUTLER, DIMMITT TX, 79027"
"676184, PROVIDENCE PARK REHABILITATION AND SKILLED NURSING, 5505 NEW COPELAND RD, TYLER TX, 75703"
"676210, SUMMER PLACE NURSING & REHABILITATION, 2485 S MAJOR DR, BEAUMONT TX, 77707"
"676139, SENIOR CARE OF GREEN OAKS, 3033 W GREEN OAKS BLVD, ARLINGTON TX, 76016"
"676185, SENIOR CARE OF HARBOR LAKES, 1300 2ND ST, GRANBURY TX, 76048"
"676185, SENIOR CARE OF HARBOR LAKES, 1300 2ND ST, GRANBURY TX, 76048"
"676180, ELGIN NURSING AND REHABILITATION CENTER, 1373 NORTH AVENUE C, ELGIN TX, 78621"
"676139, SENIOR CARE OF GREEN OAKS, 3033 W GREEN OAKS BLVD, ARLINGTON TX, 76016"
"676214, FALCON LAKE NURSING HOME, 200 CARLA ST, ZAPATA TX, 78076"
"676167, BUCKNER WESTMINSTER PLACE, 2201 HORSESHOE LN, LONGVIEW TX, 75605"
"676164, COLONIAL BELLE NURSING HOME, 106 N BARON, BELLVILLE TX, 77418"
"676155, THE COURTYARDS AT PASADENA, 4048 RED BLUFF ROAD, PASADENA TX, 77503"
"676128, THE MADISON ON MARSH, 2245 MARSH LN, CARROLLTON TX, 75006"
"676156, PRESTONWOOD REHABILITATION & NURSING CENTER INC, 2460 MARSH LN, PLANO TX, 75093"
"676189, THE LEGACY AT WILLOW BEND, 6101 OHIO STE 500, PLANO TX, 75024"
"676210, SUMMER PLACE NURSING & REHABILITATION, 2485 S MAJOR DR, BEAUMONT TX, 77707"
"676146, TOWN EAST REHABILITATION AND HEALTHCARE CENTER, 3617 O'HARE DR, MESQUITE TX, 75150"
"676165, PARK MANOR OF TOMBALL, 250 SCHOOL STREET, TOMBALL TX, 77375"
"676183, HUNTINGTON HEALTH CARE & REHABILITATION CENTER, 220 E ASH STREET, HUNTINGTON TX, 75949"
"676147, SENIOR CARE OF STALLINGS COURT, 4616 NE STALLINGS DR, NACOGDOCHES TX, 75965"
"676152, SEVEN ACRES JEWISH SENIOR CARE SERVICES INC, 6200 N BRAESWOOD, HOUSTON TX, 77074"
"676144, SENIOR CARE HEALTH & REHABILITATION CENTER - WICHI, 910 MIDWESTERN PKWY, WICHITA FALLS TX, 76302"
"676152, SEVEN ACRES JEWISH SENIOR CARE SERVICES INC, 6200 N BRAESWOOD, HOUSTON TX, 77074"
"676186, CAMBRIDGE LTC PARTNERS INC, 1621 BUTLER, DIMMITT TX, 79027"
"676204, CEDAR BAYOU NURSING & REHAB CENTER, 2000 W BAKER RD, BAYTOWN TX, 77521"
"676144, SENIOR CARE HEALTH & REHABILITATION CENTER - WICHI, 910 MIDWESTERN PKWY, WICHITA FALLS TX, 76302"
"676131, THE SUMMIT AT LAKEWAY HEALTHCARE CENTER, 1917 LOHMANS CROSSING RD, LAKEWAY TX, 78734"
"676184, PROVIDENCE PARK REHABILITATION AND SKILLED NURSING, 5505 NEW COPELAND RD, TYLER TX, 75703"
"676160, REGENT CARE CENTER OF KINGWOOD, 23775 KINGWOOD PLACE, KINGWOOD TX, 77339"
"676186, CAMBRIDGE LTC PARTNERS INC, 1621 BUTLER, DIMMITT TX, 79027"
"676139, SENIOR CARE OF GREEN OAKS, 3033 W GREEN OAKS BLVD, ARLINGTON TX, 76016"
"676172, GROVETON NURSING HOME, 1020 W 1ST ST, GROVETON TX, 75845"
"676124, PINECREST RETIREMENT COMMUNITY, 1302 TOM TEMPLE DR, LUFKIN TX, 75904"
"676181, THE HEIGHTS, 1855 W GOODWIN, PLEASANTON TX, 78064"
"676167, BUCKNER WESTMINSTER PLACE, 2201 HORSESHOE LN, LONGVIEW TX, 75605"
"676147, SENIOR CARE OF STALLINGS COURT, 4616 NE STALLINGS DR, NACOGDOCHES TX, 75965"
"676142, SENIOR SUITE CARE & REHAB LLC, 983 N TEXAS STREET, EMORY TX, 75440"
"676152, SEVEN ACRES JEWISH SENIOR CARE SERVICES INC, 6200 N BRAESWOOD, HOUSTON TX, 77074"
"676165, PARK MANOR OF TOMBALL, 250 SCHOOL STREET, TOMBALL TX, 77375"
"676180, ELGIN NURSING AND REHABILITATION CENTER, 1373 NORTH AVENUE C, ELGIN TX, 78621"
"676185, SENIOR CARE OF HARBOR LAKES, 1300 2ND ST, GRANBURY TX, 76048"
"676160, REGENT CARE CENTER OF KINGWOOD, 23775 KINGWOOD PLACE, KINGWOOD TX, 77339"
"676124, PINECREST RETIREMENT COMMUNITY, 1302 TOM TEMPLE DR, LUFKIN TX, 75904"
"676228, KENDALL HOUSE WELLNESS & REHABILITATION, 1050 GRAND BLVD., BOERNE TX, 78006"
"676216, POWERBACK REHABILITATION SAN ANTONIO, 5423 HAMILTON WOLFE RD, SAN ANTONIO TX, 78240"
"676131, THE SUMMIT AT LAKEWAY HEALTHCARE CENTER, 1917 LOHMANS CROSSING RD, LAKEWAY TX, 78734"
"676146, TOWN EAST REHABILITATION AND HEALTHCARE CENTER, 3617 O'HARE DR, MESQUITE TX, 75150"
"676166, COLONIAL BELLE NURSING HOME SEALY, 1401 EAGLE LAKE ROAD, SEALY TX, 77474"
"676177, GARRISON NURSING HOME & REHABILITATION CENTER, 333 NORTH FM 95, GARRISON TX, 75946"
"676152, SEVEN ACRES JEWISH SENIOR CARE SERVICES INC, 6200 N BRAESWOOD, HOUSTON TX, 77074"
"676145, PRAIRIE ESTATES, 1350 MAIN ST, FRISCO TX, 75034"
"676123, FAIRFIELD NURSING & REHABILITATION CENTER, 420 MOODY ST, FAIRFIELD TX, 75840"
"676172, GROVETON NURSING HOME, 1020 W 1ST ST, GROVETON TX, 75845"
"676216, POWERBACK REHABILITATION SAN ANTONIO, 5423 HAMILTON WOLFE RD, SAN ANTONIO TX, 78240"
"676139, SENIOR CARE OF GREEN OAKS, 3033 W GREEN OAKS BLVD, ARLINGTON TX, 76016"
"676187, HERITAGE HOUSE OF MARSHALL HEALTH & REHABILITATION, 5915 ELYSIAN FIELDS ROAD, MARSHALL TX, 75672"
"676147, SENIOR CARE OF STALLINGS COURT, 4616 NE STALLINGS DR, NACOGDOCHES TX, 75965"
"676167, BUCKNER WESTMINSTER PLACE, 2201 HORSESHOE LN, LONGVIEW TX, 75605"
"676164, COLONIAL BELLE NURSING HOME, 106 N BARON, BELLVILLE TX, 77418"
"676156, PRESTONWOOD REHABILITATION & NURSING CENTER INC, 2460 MARSH LN, PLANO TX, 75093"
"676183, HUNTINGTON HEALTH CARE & REHABILITATION CENTER, 220 E ASH STREET, HUNTINGTON TX, 75949"
"676163, BENDER TERRACE, 4510 27TH ST, LUBBOCK TX, 79410"
"676166, COLONIAL BELLE NURSING HOME SEALY, 1401 EAGLE LAKE ROAD, SEALY TX, 77474"
"676168, RAMBLING OAKS COURTYARD EXTENSIVE CARE COMMUNITY, 112 BARNETT BLVD, HIGHLAND VILLAGE TX, 75077"
"676189, THE LEGACY AT WILLOW BEND, 6101 OHIO STE 500, PLANO TX, 75024"
"676178, DUNCANVILLE HEALTHCARE AND REHABILITATION CENTER, 419 S COCKRELL HILL RD, DUNCANVILLE TX, 75116"
"676243, POWERBACK REHABILITATION RICHARDSON, 1350 E LOOKOUT DR, RICHARDSON TX, 75082"
"676170, ST DOMINIC VILLAGE NURSING HOME, 2409 E HOLCOMBE BLVD, HOUSTON TX, 77021"
"676152, SEVEN ACRES JEWISH SENIOR CARE SERVICES INC, 6200 N BRAESWOOD, HOUSTON TX, 77074"
"676189, THE LEGACY AT WILLOW BEND, 6101 OHIO STE 500, PLANO TX, 75024"
"676133, MAVERICK NURSING AND REHABILITATION CENTER, 3106 BOB ROGERS DR, EAGLE PASS TX, 78852"
"676139, SENIOR CARE OF GREEN OAKS, 3033 W GREEN OAKS BLVD, ARLINGTON TX, 76016"
"676210, SUMMER PLACE NURSING & REHABILITATION, 2485 S MAJOR DR, BEAUMONT TX, 77707"
"676175, PERMIAN RESIDENTIAL CARE CENTER, 1601 NE MUSTANG, ANDREWS TX, 79714"
"676187, HERITAGE HOUSE OF MARSHALL HEALTH & REHABILITATION, 5915 ELYSIAN FIELDS ROAD, MARSHALL TX, 75672"
"676167, BUCKNER WESTMINSTER PLACE, 2201 HORSESHOE LN, LONGVIEW TX, 75605"
"676144, SENIOR CARE HEALTH & REHABILITATION CENTER - WICHI, 910 MIDWESTERN PKWY, WICHITA FALLS TX, 76302"
"676164, COLONIAL BELLE NURSING HOME, 106 N BARON, BELLVILLE TX, 77418"
"676146, TOWN EAST REHABILITATION AND HEALTHCARE CENTER, 3617 O'HARE DR, MESQUITE TX, 75150"
"676163, BENDER TERRACE, 4510 27TH ST, LUBBOCK TX, 79410"
