"675862, PARK BEND SN HEALTH CENTER, 2122 PARK BEND DR, AUSTIN TX, 78758"
"675967, NORTHGATE PLAZA NURSING & REHABILITATION CENTER, 2101 NORTHGATE DR, IRVING TX, 75062"
"675935, LIFE CARE CENTER OF HALTOM, 2936 MARKUM DR, FORT WORTH TX, 76117"
"675909, INDIAN OAKS LIVING CENTER, 415 INDIAN OAKS DR, HARKER HEIGHTS TX, 76548"
"675904, WINDFLOWER HEALTH CENTER, 5500 SW 9TH AVE, AMARILLO TX, 79106"
"676029, LEGEND OAKS HEALTH AND REHABILITATION - EULESS, 900 WESTPARK WAY, EULESS TX, 76040"
"675960, CASTLE PINES HEALTH AND REHABILITATION, 2414 W FRANK AVE, LUFKIN TX, 75904"
"675952, JULIETTE FOWLER COMMUNITIES, 1260 ABRAMS RD, DALLAS TX, 75214"
"675910, HOGAN PARK NURSING & REHABILITATION, 3203 SAGE ST, MIDLAND TX, 79705"
"675928, SIENNA NURSING AND REHABILITATION LP, 2510 W 8TH STREET, ODESSA TX, 79763"
"675930, ARBROOK PLAZA, 401 W ARBROOK BLVD, ARLINGTON TX, 76014"
"675945, WELLINGTON CARE CENTER, 1506 CHILDRESS ST, WELLINGTON TX, 79095"
"675962, SOUTHLAND REHABILITATION AND HEALTHCARE CENTER, 501 N MEDFORD DR, LUFKIN TX, 75901"
"675982, PARK PLAZA LTC PARTNERS, INC., 2210 HOWARD ST, SAN ANGELO TX, 76901"
"675973, MCLEAN CARE CENTER, 605 W SEVENTH ST, MCLEAN TX, 79057"
"675972, CARROLLTON HEALTH AND REHABILITATION CENTER, 1618 KIRBY RD, CARROLLTON TX, 75006"
"675948, PARK PLACE MANOR INC, 810 E 13TH AVE, BELTON TX, 76513"
"675977, VILLAGE CREEK NURSING HOME, 3825 VILLAGE CREEK RD, FORT WORTH TX, 76119"
"675979, CRESTVIEW RETIREMENT COMMUNITY, 2505 E VILLA MARIA RD, BRYAN TX, 77802"
"675905, WOODRIDGE NURSING & REHABILITATION, 1500 AUTUMN DR, GRAPEVINE TX, 76051"
"675930, ARBROOK PLAZA, 401 W ARBROOK BLVD, ARLINGTON TX, 76014"
"675959, SONGBIRD LODGE, 2500 SONGBIRD CIR, BROWNWOOD TX, 76801"
"675979, CRESTVIEW RETIREMENT COMMUNITY, 2505 E VILLA MARIA RD, BRYAN TX, 77802"
"675910, HOGAN PARK NURSING & REHABILITATION, 3203 SAGE ST, MIDLAND TX, 79705"
"675924, REGENT CARE CENTER OF WOODWAY, 7801 WOODWAY DR, WACO TX, 76712"
"675938, SHINER NURSING AND REHABILITATION CENTER INC, 1213 N AVE B, SHINER TX, 77984"
"675960, CASTLE PINES HEALTH AND REHABILITATION, 2414 W FRANK AVE, LUFKIN TX, 75904"
"675932, ARBOR TERRACE HEALTHCARE CENTER, 609 RIO CONCHO DR, SAN ANGELO TX, 76903"
"675963, NORTH POINTE NURSING AND REHABILITATION LP, 7804 VIRGIL ANTHONY BLVD, WATAUGA TX, 76148"
"675968, STONE OAK CARE CENTER, 505 MADISON OAK DR, SAN ANTONIO TX, 78258"
"675911, GRANGER VILLA, 800 N COMMERCE ST, GRANGER TX, 76530"
"675913, PFLUGERVILLE CARE CENTER, 521 S HEATHERWILDE BLVD, PFLUGERVILLE TX, 78660"
"676028, SOUTHERN SPECIALTY REHAB & NURSING, 4320 W 19TH ST, LUBBOCK TX, 79407"
"675959, SONGBIRD LODGE, 2500 SONGBIRD CIR, BROWNWOOD TX, 76801"
"675958, CHRISTIAN CARE CENTER, 1008 CITIZENS TRAIL, TEXARKANA TX, 75501"
"675923, MARBRIDGE VILLA, 2504 BLISS SPILLAR ROAD, MANCHACA TX, 78652"
"675905, WOODRIDGE NURSING & REHABILITATION, 1500 AUTUMN DR, GRAPEVINE TX, 76051"
"676039, WINTERS PARK NURSING AND REHABILITATION CENTER, 3737 N GARLAND AVENUE, GARLAND TX, 75044"
"675904, WINDFLOWER HEALTH CENTER, 5500 SW 9TH AVE, AMARILLO TX, 79106"
"675979, CRESTVIEW RETIREMENT COMMUNITY, 2505 E VILLA MARIA RD, BRYAN TX, 77802"
"675905, WOODRIDGE NURSING & REHABILITATION, 1500 AUTUMN DR, GRAPEVINE TX, 76051"
"675956, WINDSOR NURSING AND REHABILITATION CENTER OF DUVAL, 5301 W DUVAL RD, AUSTIN TX, 78727"
"675907, TRINITY NURSING AND REHABILITATION OF DIBOLL LP, 900 S TEMPLE DR, DIBOLL TX, 75941"
"675909, INDIAN OAKS LIVING CENTER, 415 INDIAN OAKS DR, HARKER HEIGHTS TX, 76548"
"675930, ARBROOK PLAZA, 401 W ARBROOK BLVD, ARLINGTON TX, 76014"
"675952, JULIETTE FOWLER COMMUNITIES, 1260 ABRAMS RD, DALLAS TX, 75214"
"675967, NORTHGATE PLAZA NURSING & REHABILITATION CENTER, 2101 NORTHGATE DR, IRVING TX, 75062"
"675935, LIFE CARE CENTER OF HALTOM, 2936 MARKUM DR, FORT WORTH TX, 76117"
"675966, THE VILLA AT TEXARKANA, 4920 ELIZABETH ST, TEXARKANA TX, 75503"
"675937, SAGEBROOK SN HEALTH CENTER, 901 DISCOVERY BLVD, CEDAR PARK TX, 78613"
"675908, AVANTE REHABILITATION CENTER, 225 N SOWERS RD, IRVING TX, 75061"
"675911, GRANGER VILLA, 800 N COMMERCE ST, GRANGER TX, 76530"
"675960, CASTLE PINES HEALTH AND REHABILITATION, 2414 W FRANK AVE, LUFKIN TX, 75904"
"675928, SIENNA NURSING AND REHABILITATION LP, 2510 W 8TH STREET, ODESSA TX, 79763"
"675963, NORTH POINTE NURSING AND REHABILITATION LP, 7804 VIRGIL ANTHONY BLVD, WATAUGA TX, 76148"
"675973, MCLEAN CARE CENTER, 605 W SEVENTH ST, MCLEAN TX, 79057"
"675999, ST JAMES HOUSE OF BAYTOWN, 5800 W BAKER RD, BAYTOWN TX, 77520"
"675997, CARILLON INC, 1717 A NORFOLK AVE, LUBBOCK TX, 79416"
"675909, INDIAN OAKS LIVING CENTER, 415 INDIAN OAKS DR, HARKER HEIGHTS TX, 76548"
"675908, AVANTE REHABILITATION CENTER, 225 N SOWERS RD, IRVING TX, 75061"
"675908, AVANTE REHABILITATION CENTER, 225 N SOWERS RD, IRVING TX, 75061"
"675920, SNYDER HEALTHCARE CENTER, 5311 BIG SPRING HWY, SNYDER TX, 79549"
"675999, ST JAMES HOUSE OF BAYTOWN, 5800 W BAKER RD, BAYTOWN TX, 77520"
"675905, WOODRIDGE NURSING & REHABILITATION, 1500 AUTUMN DR, GRAPEVINE TX, 76051"
"675967, NORTHGATE PLAZA NURSING & REHABILITATION CENTER, 2101 NORTHGATE DR, IRVING TX, 75062"
"676019, LAMPSTAND NURSING AND REHABILITATION LP, 2001 E 29TH ST, BRYAN TX, 77802"
"675903, MEXIA LTC NURSING AND REHABILITATION, 601 TERRACE LN, MEXIA TX, 76667"
"675942, TOWERS NURSING HOME, 907 GARWOOD, SMITHVILLE TX, 78957"
"675949, MSHC THE WATERTON AT COWHORN CREEK LLC, 5524 COWHORN CREEK, TEXARKANA TX, 75503"
"675946, SENIOR CARE OF MARLANDWOOD EAST, 1511 MARLANDWOOD RD, TEMPLE TX, 76502"
"675903, MEXIA LTC NURSING AND REHABILITATION, 601 TERRACE LN, MEXIA TX, 76667"
"675959, SONGBIRD LODGE, 2500 SONGBIRD CIR, BROWNWOOD TX, 76801"
"675952, JULIETTE FOWLER COMMUNITIES, 1260 ABRAMS RD, DALLAS TX, 75214"
"675944, OAK RIDGE MANOR, 2501 MORRIS SHEPPARD DR, BROWNWOOD TX, 76801"
"675904, WINDFLOWER HEALTH CENTER, 5500 SW 9TH AVE, AMARILLO TX, 79106"
"675918, GRACY WOODS NURSING CENTER, 12021 METRIC BLVD, AUSTIN TX, 78758"
"675930, ARBROOK PLAZA, 401 W ARBROOK BLVD, ARLINGTON TX, 76014"
"675938, SHINER NURSING AND REHABILITATION CENTER INC, 1213 N AVE B, SHINER TX, 77984"
"675952, JULIETTE FOWLER COMMUNITIES, 1260 ABRAMS RD, DALLAS TX, 75214"
"675933, LA HACIENDA HEALTHCARE, 2204 PEASE ST, HARLINGEN TX, 78550"
"675928, SIENNA NURSING AND REHABILITATION LP, 2510 W 8TH STREET, ODESSA TX, 79763"
"676013, BUCKNER VILLA SIESTA HOME, 11110 TOM ADAMS DR, AUSTIN TX, 78753"
"675952, JULIETTE FOWLER COMMUNITIES, 1260 ABRAMS RD, DALLAS TX, 75214"
"675999, ST JAMES HOUSE OF BAYTOWN, 5800 W BAKER RD, BAYTOWN TX, 77520"
"675952, JULIETTE FOWLER COMMUNITIES, 1260 ABRAMS RD, DALLAS TX, 75214"
"675946, SENIOR CARE OF MARLANDWOOD EAST, 1511 MARLANDWOOD RD, TEMPLE TX, 76502"
"675959, SONGBIRD LODGE, 2500 SONGBIRD CIR, BROWNWOOD TX, 76801"
"675916, ARLINGTON VILLA RETIREMENT COMMUNITY, 2601 W RANDOL MILL RD, ARLINGTON TX, 76012"
"675920, SNYDER HEALTHCARE CENTER, 5311 BIG SPRING HWY, SNYDER TX, 79549"
"675954, SENIOR VILLAGE NURSING HOME, 3101 S. MAIN ST, PERRYTON TX, 79070"
"675959, SONGBIRD LODGE, 2500 SONGBIRD CIR, BROWNWOOD TX, 76801"
"675959, SONGBIRD LODGE, 2500 SONGBIRD CIR, BROWNWOOD TX, 76801"
"675907, TRINITY NURSING AND REHABILITATION OF DIBOLL LP, 900 S TEMPLE DR, DIBOLL TX, 75941"
"675911, GRANGER VILLA, 800 N COMMERCE ST, GRANGER TX, 76530"
"675930, ARBROOK PLAZA, 401 W ARBROOK BLVD, ARLINGTON TX, 76014"
"675910, HOGAN PARK NURSING & REHABILITATION, 3203 SAGE ST, MIDLAND TX, 79705"
"675952, JULIETTE FOWLER COMMUNITIES, 1260 ABRAMS RD, DALLAS TX, 75214"
"675959, SONGBIRD LODGE, 2500 SONGBIRD CIR, BROWNWOOD TX, 76801"
"675908, AVANTE REHABILITATION CENTER, 225 N SOWERS RD, IRVING TX, 75061"
"675911, GRANGER VILLA, 800 N COMMERCE ST, GRANGER TX, 76530"
"675963, NORTH POINTE NURSING AND REHABILITATION LP, 7804 VIRGIL ANTHONY BLVD, WATAUGA TX, 76148"
"675916, ARLINGTON VILLA RETIREMENT COMMUNITY, 2601 W RANDOL MILL RD, ARLINGTON TX, 76012"
"675907, TRINITY NURSING AND REHABILITATION OF DIBOLL LP, 900 S TEMPLE DR, DIBOLL TX, 75941"
"676040, GARDEN VILLA NURSING HOME, 106 DEL NORTE DR, EL CAMPO TX, 77437"
"675900, AVALON PLACE TRINITY, 808 S ROBB, TRINITY TX, 75862"
"676039, WINTERS PARK NURSING AND REHABILITATION CENTER, 3737 N GARLAND AVENUE, GARLAND TX, 75044"
"675962, SOUTHLAND REHABILITATION AND HEALTHCARE CENTER, 501 N MEDFORD DR, LUFKIN TX, 75901"
"675903, MEXIA LTC NURSING AND REHABILITATION, 601 TERRACE LN, MEXIA TX, 76667"
"675952, JULIETTE FOWLER COMMUNITIES, 1260 ABRAMS RD, DALLAS TX, 75214"
"675962, SOUTHLAND REHABILITATION AND HEALTHCARE CENTER, 501 N MEDFORD DR, LUFKIN TX, 75901"
"675922, PARKVIEW MANOR NURSING AND REHABILITATION, 206 N SMITH ST, WEIMAR TX, 78962"
"675916, ARLINGTON VILLA RETIREMENT COMMUNITY, 2601 W RANDOL MILL RD, ARLINGTON TX, 76012"
"675963, NORTH POINTE NURSING AND REHABILITATION LP, 7804 VIRGIL ANTHONY BLVD, WATAUGA TX, 76148"
"675952, JULIETTE FOWLER COMMUNITIES, 1260 ABRAMS RD, DALLAS TX, 75214"
"675952, JULIETTE FOWLER COMMUNITIES, 1260 ABRAMS RD, DALLAS TX, 75214"
"676004, THE HILLS NURSING & REHABILITATION, 201 E THOMPSON ST, DECATUR TX, 76234"
"675979, CRESTVIEW RETIREMENT COMMUNITY, 2505 E VILLA MARIA RD, BRYAN TX, 77802"
"675970, MEMPHIS CONVALESCENT CENTER, 1415 N 18TH ST, MEMPHIS TX, 79245"
"675928, SIENNA NURSING AND REHABILITATION LP, 2510 W 8TH STREET, ODESSA TX, 79763"
"675928, SIENNA NURSING AND REHABILITATION LP, 2510 W 8TH STREET, ODESSA TX, 79763"
"675949, MSHC THE WATERTON AT COWHORN CREEK LLC, 5524 COWHORN CREEK, TEXARKANA TX, 75503"
"675904, WINDFLOWER HEALTH CENTER, 5500 SW 9TH AVE, AMARILLO TX, 79106"
"675929, CEDAR CREEK NURSING AND REHABILITATION CENTER, 159 MONTAGUE AVE, BANDERA TX, 78003"
"676012, MYSTIC PARK NURSING & REHAB CENTER, 8503 MYSTIC PARK, SAN ANTONIO TX, 78254"
"675937, SAGEBROOK SN HEALTH CENTER, 901 DISCOVERY BLVD, CEDAR PARK TX, 78613"
"675942, TOWERS NURSING HOME, 907 GARWOOD, SMITHVILLE TX, 78957"
"675970, MEMPHIS CONVALESCENT CENTER, 1415 N 18TH ST, MEMPHIS TX, 79245"
"675958, CHRISTIAN CARE CENTER, 1008 CITIZENS TRAIL, TEXARKANA TX, 75501"
"675909, INDIAN OAKS LIVING CENTER, 415 INDIAN OAKS DR, HARKER HEIGHTS TX, 76548"
"675946, SENIOR CARE OF MARLANDWOOD EAST, 1511 MARLANDWOOD RD, TEMPLE TX, 76502"
"675918, GRACY WOODS NURSING CENTER, 12021 METRIC BLVD, AUSTIN TX, 78758"
"675956, WINDSOR NURSING AND REHABILITATION CENTER OF DUVAL, 5301 W DUVAL RD, AUSTIN TX, 78727"
"676020, MENARD MANOR, 100 GAY ST, MENARD TX, 76859"
"675952, JULIETTE FOWLER COMMUNITIES, 1260 ABRAMS RD, DALLAS TX, 75214"
"675923, MARBRIDGE VILLA, 2504 BLISS SPILLAR ROAD, MANCHACA TX, 78652"
"675981, MINEOLA HEALTHCARE RESIDENCE, 716 MIMOSA STREET, MINEOLA TX, 75773"
"675978, LITTLEFIELD NURSING AND REHABILITATION LP, 1241 W MARSHALL HOWARD BLVD, LITTLEFIELD TX, 79339"
"675958, CHRISTIAN CARE CENTER, 1008 CITIZENS TRAIL, TEXARKANA TX, 75501"
"675960, CASTLE PINES HEALTH AND REHABILITATION, 2414 W FRANK AVE, LUFKIN TX, 75904"
"675944, OAK RIDGE MANOR, 2501 MORRIS SHEPPARD DR, BROWNWOOD TX, 76801"
"675938, SHINER NURSING AND REHABILITATION CENTER INC, 1213 N AVE B, SHINER TX, 77984"
"675966, THE VILLA AT TEXARKANA, 4920 ELIZABETH ST, TEXARKANA TX, 75503"
"675907, TRINITY NURSING AND REHABILITATION OF DIBOLL LP, 900 S TEMPLE DR, DIBOLL TX, 75941"
"675960, CASTLE PINES HEALTH AND REHABILITATION, 2414 W FRANK AVE, LUFKIN TX, 75904"
"675937, SAGEBROOK SN HEALTH CENTER, 901 DISCOVERY BLVD, CEDAR PARK TX, 78613"
"675967, NORTHGATE PLAZA NURSING & REHABILITATION CENTER, 2101 NORTHGATE DR, IRVING TX, 75062"
"675907, TRINITY NURSING AND REHABILITATION OF DIBOLL LP, 900 S TEMPLE DR, DIBOLL TX, 75941"
"675972, CARROLLTON HEALTH AND REHABILITATION CENTER, 1618 KIRBY RD, CARROLLTON TX, 75006"
"675973, MCLEAN CARE CENTER, 605 W SEVENTH ST, MCLEAN TX, 79057"
"676025, AUTUMN LEAVES NURSING AND REHAB INC, 321 KILGORE DRIVE, HENDERSON TX, 75652"
"675952, JULIETTE FOWLER COMMUNITIES, 1260 ABRAMS RD, DALLAS TX, 75214"
"675905, WOODRIDGE NURSING & REHABILITATION, 1500 AUTUMN DR, GRAPEVINE TX, 76051"
"675924, REGENT CARE CENTER OF WOODWAY, 7801 WOODWAY DR, WACO TX, 76712"
"675909, INDIAN OAKS LIVING CENTER, 415 INDIAN OAKS DR, HARKER HEIGHTS TX, 76548"
"675946, SENIOR CARE OF MARLANDWOOD EAST, 1511 MARLANDWOOD RD, TEMPLE TX, 76502"
"676029, LEGEND OAKS HEALTH AND REHABILITATION - EULESS, 900 WESTPARK WAY, EULESS TX, 76040"
"675968, STONE OAK CARE CENTER, 505 MADISON OAK DR, SAN ANTONIO TX, 78258"
"675970, MEMPHIS CONVALESCENT CENTER, 1415 N 18TH ST, MEMPHIS TX, 79245"
"675952, JULIETTE FOWLER COMMUNITIES, 1260 ABRAMS RD, DALLAS TX, 75214"
"675967, NORTHGATE PLAZA NURSING & REHABILITATION CENTER, 2101 NORTHGATE DR, IRVING TX, 75062"
"675935, LIFE CARE CENTER OF HALTOM, 2936 MARKUM DR, FORT WORTH TX, 76117"
"675970, MEMPHIS CONVALESCENT CENTER, 1415 N 18TH ST, MEMPHIS TX, 79245"
"675945, WELLINGTON CARE CENTER, 1506 CHILDRESS ST, WELLINGTON TX, 79095"
"675907, TRINITY NURSING AND REHABILITATION OF DIBOLL LP, 900 S TEMPLE DR, DIBOLL TX, 75941"
"675979, CRESTVIEW RETIREMENT COMMUNITY, 2505 E VILLA MARIA RD, BRYAN TX, 77802"
"675952, JULIETTE FOWLER COMMUNITIES, 1260 ABRAMS RD, DALLAS TX, 75214"
"675929, CEDAR CREEK NURSING AND REHABILITATION CENTER, 159 MONTAGUE AVE, BANDERA TX, 78003"
"675945, WELLINGTON CARE CENTER, 1506 CHILDRESS ST, WELLINGTON TX, 79095"
"675979, CRESTVIEW RETIREMENT COMMUNITY, 2505 E VILLA MARIA RD, BRYAN TX, 77802"
"675925, THE MILDRED & SHIRLEY L GARRISON GERIATRIC EDUCATI, 3710 4TH ST, LUBBOCK TX, 79415"
"675944, OAK RIDGE MANOR, 2501 MORRIS SHEPPARD DR, BROWNWOOD TX, 76801"
"675909, INDIAN OAKS LIVING CENTER, 415 INDIAN OAKS DR, HARKER HEIGHTS TX, 76548"
"675932, ARBOR TERRACE HEALTHCARE CENTER, 609 RIO CONCHO DR, SAN ANGELO TX, 76903"
"675952, JULIETTE FOWLER COMMUNITIES, 1260 ABRAMS RD, DALLAS TX, 75214"
"675946, SENIOR CARE OF MARLANDWOOD EAST, 1511 MARLANDWOOD RD, TEMPLE TX, 76502"
"675924, REGENT CARE CENTER OF WOODWAY, 7801 WOODWAY DR, WACO TX, 76712"
"675979, CRESTVIEW RETIREMENT COMMUNITY, 2505 E VILLA MARIA RD, BRYAN TX, 77802"
"675999, ST JAMES HOUSE OF BAYTOWN, 5800 W BAKER RD, BAYTOWN TX, 77520"
"675946, SENIOR CARE OF MARLANDWOOD EAST, 1511 MARLANDWOOD RD, TEMPLE TX, 76502"
"675979, CRESTVIEW RETIREMENT COMMUNITY, 2505 E VILLA MARIA RD, BRYAN TX, 77802"
"675952, JULIETTE FOWLER COMMUNITIES, 1260 ABRAMS RD, DALLAS TX, 75214"
"675932, ARBOR TERRACE HEALTHCARE CENTER, 609 RIO CONCHO DR, SAN ANGELO TX, 76903"
"675937, SAGEBROOK SN HEALTH CENTER, 901 DISCOVERY BLVD, CEDAR PARK TX, 78613"
"675922, PARKVIEW MANOR NURSING AND REHABILITATION, 206 N SMITH ST, WEIMAR TX, 78962"
"675956, WINDSOR NURSING AND REHABILITATION CENTER OF DUVAL, 5301 W DUVAL RD, AUSTIN TX, 78727"
"676045, BRENTWOOD TERRACE HEALTHCARE AND REHABILITATION, 2885 STILLHOUSE ROAD, PARIS TX, 75460"
"675960, CASTLE PINES HEALTH AND REHABILITATION, 2414 W FRANK AVE, LUFKIN TX, 75904"
"675922, PARKVIEW MANOR NURSING AND REHABILITATION, 206 N SMITH ST, WEIMAR TX, 78962"
"675959, SONGBIRD LODGE, 2500 SONGBIRD CIR, BROWNWOOD TX, 76801"
"675907, TRINITY NURSING AND REHABILITATION OF DIBOLL LP, 900 S TEMPLE DR, DIBOLL TX, 75941"
"675932, ARBOR TERRACE HEALTHCARE CENTER, 609 RIO CONCHO DR, SAN ANGELO TX, 76903"
"675908, AVANTE REHABILITATION CENTER, 225 N SOWERS RD, IRVING TX, 75061"
"675901, CAMBRIDGE HEALTH AND REHABILITATION CENTER, 1106 GOLFVIEW, RICHMOND TX, 77469"
"675923, MARBRIDGE VILLA, 2504 BLISS SPILLAR ROAD, MANCHACA TX, 78652"
"675956, WINDSOR NURSING AND REHABILITATION CENTER OF DUVAL, 5301 W DUVAL RD, AUSTIN TX, 78727"
"675952, JULIETTE FOWLER COMMUNITIES, 1260 ABRAMS RD, DALLAS TX, 75214"
"675932, ARBOR TERRACE HEALTHCARE CENTER, 609 RIO CONCHO DR, SAN ANGELO TX, 76903"
"675960, CASTLE PINES HEALTH AND REHABILITATION, 2414 W FRANK AVE, LUFKIN TX, 75904"
"675928, SIENNA NURSING AND REHABILITATION LP, 2510 W 8TH STREET, ODESSA TX, 79763"
"675946, SENIOR CARE OF MARLANDWOOD EAST, 1511 MARLANDWOOD RD, TEMPLE TX, 76502"
"675954, SENIOR VILLAGE NURSING HOME, 3101 S. MAIN ST, PERRYTON TX, 79070"
"675909, INDIAN OAKS LIVING CENTER, 415 INDIAN OAKS DR, HARKER HEIGHTS TX, 76548"
"675958, CHRISTIAN CARE CENTER, 1008 CITIZENS TRAIL, TEXARKANA TX, 75501"
"675935, LIFE CARE CENTER OF HALTOM, 2936 MARKUM DR, FORT WORTH TX, 76117"
"675944, OAK RIDGE MANOR, 2501 MORRIS SHEPPARD DR, BROWNWOOD TX, 76801"
"675967, NORTHGATE PLAZA NURSING & REHABILITATION CENTER, 2101 NORTHGATE DR, IRVING TX, 75062"
"675963, NORTH POINTE NURSING AND REHABILITATION LP, 7804 VIRGIL ANTHONY BLVD, WATAUGA TX, 76148"
"675916, ARLINGTON VILLA RETIREMENT COMMUNITY, 2601 W RANDOL MILL RD, ARLINGTON TX, 76012"
"676030, SHADY OAK NURSING AND REHABILITATION, 101 S LANCASTER, MOULTON TX, 77975"
"675916, ARLINGTON VILLA RETIREMENT COMMUNITY, 2601 W RANDOL MILL RD, ARLINGTON TX, 76012"
"675969, SETTLERS RIDGE CARE CENTER, 1280 SETTLERS RIDGE RD, CELINA TX, 75009"
"675952, JULIETTE FOWLER COMMUNITIES, 1260 ABRAMS RD, DALLAS TX, 75214"
"676013, BUCKNER VILLA SIESTA HOME, 11110 TOM ADAMS DR, AUSTIN TX, 78753"
"675979, CRESTVIEW RETIREMENT COMMUNITY, 2505 E VILLA MARIA RD, BRYAN TX, 77802"
"675938, SHINER NURSING AND REHABILITATION CENTER INC, 1213 N AVE B, SHINER TX, 77984"
"675923, MARBRIDGE VILLA, 2504 BLISS SPILLAR ROAD, MANCHACA TX, 78652"
"676013, BUCKNER VILLA SIESTA HOME, 11110 TOM ADAMS DR, AUSTIN TX, 78753"
"675946, SENIOR CARE OF MARLANDWOOD EAST, 1511 MARLANDWOOD RD, TEMPLE TX, 76502"
"675970, MEMPHIS CONVALESCENT CENTER, 1415 N 18TH ST, MEMPHIS TX, 79245"
"675914, GRACY WOODS II LIVING CENTER, 12042 BITTERN HOLLOW, AUSTIN TX, 78758"
"675902, PILOT POINT CARE CENTER, 208 N PRAIRIE ST, PILOT POINT TX, 76258"
"675967, NORTHGATE PLAZA NURSING & REHABILITATION CENTER, 2101 NORTHGATE DR, IRVING TX, 75062"
"676046, CARE NURSING & REHABILITATION, 200 COUNTY RD 616, BROWNWOOD TX, 76802"
"675903, MEXIA LTC NURSING AND REHABILITATION, 601 TERRACE LN, MEXIA TX, 76667"
"675928, SIENNA NURSING AND REHABILITATION LP, 2510 W 8TH STREET, ODESSA TX, 79763"
"675928, SIENNA NURSING AND REHABILITATION LP, 2510 W 8TH STREET, ODESSA TX, 79763"
"675952, JULIETTE FOWLER COMMUNITIES, 1260 ABRAMS RD, DALLAS TX, 75214"
"675999, ST JAMES HOUSE OF BAYTOWN, 5800 W BAKER RD, BAYTOWN TX, 77520"
"675910, HOGAN PARK NURSING & REHABILITATION, 3203 SAGE ST, MIDLAND TX, 79705"
"676003, AZLE MANOR HEALTH CARE AND REHABILITATION, 721 DUNAWAY LN, AZLE TX, 76020"
"675911, GRANGER VILLA, 800 N COMMERCE ST, GRANGER TX, 76530"
"675967, NORTHGATE PLAZA NURSING & REHABILITATION CENTER, 2101 NORTHGATE DR, IRVING TX, 75062"
"675932, ARBOR TERRACE HEALTHCARE CENTER, 609 RIO CONCHO DR, SAN ANGELO TX, 76903"
"675952, JULIETTE FOWLER COMMUNITIES, 1260 ABRAMS RD, DALLAS TX, 75214"
"675933, LA HACIENDA HEALTHCARE, 2204 PEASE ST, HARLINGEN TX, 78550"
"676045, BRENTWOOD TERRACE HEALTHCARE AND REHABILITATION, 2885 STILLHOUSE ROAD, PARIS TX, 75460"
"675960, CASTLE PINES HEALTH AND REHABILITATION, 2414 W FRANK AVE, LUFKIN TX, 75904"
"675963, NORTH POINTE NURSING AND REHABILITATION LP, 7804 VIRGIL ANTHONY BLVD, WATAUGA TX, 76148"
"675929, CEDAR CREEK NURSING AND REHABILITATION CENTER, 159 MONTAGUE AVE, BANDERA TX, 78003"
"675999, ST JAMES HOUSE OF BAYTOWN, 5800 W BAKER RD, BAYTOWN TX, 77520"
"675995, SENIOR CARE HEALTH & REHABILITATION CENTER-DENTON, 2244 BRINKER RD, DENTON TX, 76208"
"675996, COLUMBUS OAKS HEALTHCARE COMMUNITY, 300 NORTH ST, COLUMBUS TX, 78934"
"676031, SENIOR CARE OF MEADOW CREEK, 4343 OAK GROVE BLVD, SAN ANGELO TX, 76904"
"676039, WINTERS PARK NURSING AND REHABILITATION CENTER, 3737 N GARLAND AVENUE, GARLAND TX, 75044"
"676014, TWILIGHT HOME, 3001 W FOURTH AVE, CORSICANA TX, 75110"
"675997, CARILLON INC, 1717 A NORFOLK AVE, LUBBOCK TX, 79416"
"676026, WILL-O-BELL, 412 N DALTON, BARTLETT TX, 76511"
"675981, MINEOLA HEALTHCARE RESIDENCE, 716 MIMOSA STREET, MINEOLA TX, 75773"
"676030, SHADY OAK NURSING AND REHABILITATION, 101 S LANCASTER, MOULTON TX, 77975"
"676013, BUCKNER VILLA SIESTA HOME, 11110 TOM ADAMS DR, AUSTIN TX, 78753"
"676041, THE MISSION AT AIR FORCE VILLAGE, 4949 RAVENSWOOD DR, SAN ANTONIO TX, 78227"
"675993, CYPRESS GLEN EAST NURSING & REHABILITATION, 4225 LAKE ARTHUR DR, PORT ARTHUR TX, 77642"
"676011, MAGNOLIA PLACE HEALTH CARE LLP, 1620 MAGNOLIA, LIBERTY TX, 77575"
"676026, WILL-O-BELL, 412 N DALTON, BARTLETT TX, 76511"
"675995, SENIOR CARE HEALTH & REHABILITATION CENTER-DENTON, 2244 BRINKER RD, DENTON TX, 76208"
"676044, MAGNOLIA LIVING AND REHABILITATION, 1105 N MAGNOLIA, LULING TX, 78648"
"676028, SOUTHERN SPECIALTY REHAB & NURSING, 4320 W 19TH ST, LUBBOCK TX, 79407"
"676021, CLAREWOOD HOUSE EXTENDED CARE CENTER, 7400 CLAREWOOD DR, HOUSTON TX, 77036"
"676013, BUCKNER VILLA SIESTA HOME, 11110 TOM ADAMS DR, AUSTIN TX, 78753"
"676028, SOUTHERN SPECIALTY REHAB & NURSING, 4320 W 19TH ST, LUBBOCK TX, 79407"
"675993, CYPRESS GLEN EAST NURSING & REHABILITATION, 4225 LAKE ARTHUR DR, PORT ARTHUR TX, 77642"
"676014, TWILIGHT HOME, 3001 W FOURTH AVE, CORSICANA TX, 75110"
"675982, PARK PLAZA LTC PARTNERS, INC., 2210 HOWARD ST, SAN ANGELO TX, 76901"
"675996, COLUMBUS OAKS HEALTHCARE COMMUNITY, 300 NORTH ST, COLUMBUS TX, 78934"
"676019, LAMPSTAND NURSING AND REHABILITATION LP, 2001 E 29TH ST, BRYAN TX, 77802"
